dataset_id,partition,method,stratum,n,prevalence,brier,nll,ece,calibration_slope,calibration_intercept,auprc,auroc,top10_enrichment,integrated_brier,joint_nll,state_n,state_cross_entropy,state_brier,state_total_variation,state_top1_agreement,abstention_rate
GSE239651_expt2,locked_external_e1,source_count_logistic,source_ct_1,101584.0,0.0177390140179555,0.0196823545007138,0.1046066552557833,0.0411450580628099,0.8169794406353772,-1.757911893523895,0.0914791147690079,0.6710530204458371,3.0963764927879787,0.019236255329765,0.1046066552557833,0.0,,,,,0.0
GSE239651_expt2,locked_external_e1,source_count_logistic,source_ct_2_3,4760.0,0.5516806722689076,0.3061403324401232,1.0072031888548223,0.2407849230770821,0.2038623354381294,0.3567341748654578,0.6701366918629037,0.634304618011365,1.46991622239147,0.3079220436931243,1.0072031888548223,0.0,,,,,0.0
GSE239651_expt2,locked_external_e1,source_count_logistic,source_ct_4_plus,3360.0,0.8449404761904762,0.2355603983745602,0.9422077544988446,0.2307220750051981,0.0889804321373398,1.4326133186541803,0.8862801708166986,0.6055743317474794,1.0954561465304686,0.2393343429037844,0.9422077544988446,0.0,,,,,0.0
GSE239651_expt2,locked_external_e1,count_horizon_logistic,all,109704.0,0.0662418872602639,0.0387634486525564,0.16914894808953,0.0331424767134713,0.826963953879569,-0.9385954286811592,0.5719102922623733,0.8336804242439196,6.189285820855732,0.0386157745862862,0.16914894808953,0.0,,,,,0.0
GSE239651_expt2,locked_external_e1,count_horizon_logistic,source_ct_1,101584.0,0.0177390140179555,0.0197234038340048,0.1046506069700987,0.0408921493880003,0.8077626774285065,-1.7780244993148426,0.1000594516357149,0.6618610841334441,2.8244724638514,0.019399930014659,0.1046506069700987,0.0,,,,,0.0
GSE239651_expt2,locked_external_e1,count_horizon_logistic,source_ct_2_3,4760.0,0.5516806722689076,0.3071460104888783,1.0080962639439812,0.2478164683985431,0.2018936677192896,0.3545580885635803,0.6810641771157686,0.6208371729322021,1.466108149276466,0.3081795152421313,1.0080962639439812,0.0,,,,,0.0
GSE239651_expt2,locked_external_e1,count_horizon_logistic,source_ct_4_plus,3360.0,0.8449404761904762,0.2341988410653102,0.9306400971398622,0.2320513740470501,0.0901351476807631,1.4350731909408694,0.8878658369841521,0.6027473110682777,1.0919337794998238,0.2376928428727014,0.9306400971398622,0.0,,,,,0.0
GSE239651_expt2,locked_external_e1,ridge_logistic,all,109704.0,0.0662418872602639,0.0313677188700594,0.1261221628625255,0.0257348124874403,0.9985295050481736,-0.6323407913158012,0.6914790962806158,0.9383797439850322,8.326226879056922,0.0310438253685435,0.1261221628625255,0.0,,,,,0.0
GSE239651_expt2,locked_external_e1,ridge_logistic,source_ct_1,101584.0,0.0177390140179555,0.0166389207589292,0.081859093265667,0.0224788675645071,1.0903221440691298,-0.695013556205737,0.1857949094005428,0.8097493073190342,5.1495293643499,0.0163239757713831,0.081859093265667,0.0,,,,,0.0
GSE239651_expt2,locked_external_e1,ridge_logistic,source_ct_2_3,4760.0,0.5516806722689076,0.2707170766827598,0.7949379329154941,0.1515849200238646,0.2311388667201148,0.1277034637854382,0.6288670748974257,0.6036518600313641,1.1995430312261994,0.2697515558883078,0.7949379329154941,0.0,,,,,0.0
GSE239651_expt2,locked_external_e1,ridge_logistic,source_ct_4_plus,3360.0,0.8449404761904762,0.1375901248619053,0.5168532927658435,0.0869632150430553,0.1928640453224554,1.1787738639411016,0.8739089200315646,0.5773541547367048,1.0602324762240225,0.1379046599530264,0.5168532927658435,0.0,,,,,0.0
GSE239651_expt2,locked_external_e1,random_forest,all,109704.0,0.0662418872602639,0.0358267709895634,0.1440765478059243,0.0587068615978893,1.1282972809766838,-1.2437095656319523,0.7301244350614742,0.946204821579167,8.63032473730706,0.0353079041597402,0.1440765478059243,0.0,,,,,0.0
GSE239651_expt2,locked_external_e1,random_forest,source_ct_1,101584.0,0.0177390140179555,0.0219141650401033,0.1047919900946817,0.0530102933966629,1.0817757257528275,-1.4813754012905886,0.2212011756453197,0.8264929394025702,5.743278978558347,0.0212444790214696,0.1047919900946817,0.0,,,,,0.0
GSE239651_expt2,locked_external_e1,random_forest,source_ct_2_3,4760.0,0.5516806722689076,0.2622997528818693,0.7359440040461585,0.1709958966733262,0.6213806553799001,-0.4485969687640951,0.694448901652022,0.6507633812548583,1.4508758568164508,0.264011742586721,0.7359440040461585,0.0,,,,,0.0
GSE239651_expt2,locked_external_e1,random_forest,source_ct_4_plus,3360.0,0.8449404761904762,0.1356144998474725,0.4933007796021609,0.0827209451302191,0.3136811842268949,0.7998235385867968,0.8838600446831856,0.6028274263260766,1.0707995773159564,0.1364950197352305,0.4933007796021609,0.0,,,,,0.0
GSE239651_expt2,locked_external_e1,extra_trees,all,109704.0,0.0662418872602639,0.0388193940420562,0.1549895052396001,0.0707294077150005,1.2358410142544334,-1.339858041246,0.7304610873417396,0.9457311408762592,8.509235997370354,0.0381107310134493,0.1549895052396001,0.0,,,,,0.0
GSE239651_expt2,locked_external_e1,extra_trees,source_ct_1,101584.0,0.0177390140179555,0.0250813846059699,0.1178543487851164,0.0655302906737757,1.0738090412108574,-1.6968520901708195,0.2023803945315159,0.8242107277772314,5.621199618627639,0.0242057838522825,0.1178543487851164,0.0,,,,,0.0
GSE239651_expt2,locked_external_e1,extra_trees,source_ct_2_3,4760.0,0.5516806722689076,0.2662460615552308,0.7429436435114471,0.1890421995784622,0.8431617542526496,-0.7535398344527696,0.6979050079077223,0.6562907975968095,1.4508758568164508,0.2680079822909851,0.7429436435114471,0.0,,,,,0.0
GSE239651_expt2,locked_external_e1,extra_trees,source_ct_4_plus,3360.0,0.8449404761904762,0.1319774336827331,0.4447740394950392,0.0647659160728424,0.5803344551411177,0.3235168238025234,0.8955748715350444,0.6184329996437068,1.109545614653047,0.1328158608762169,0.4447740394950392,0.0,,,,,0.0
GSE239651_expt2,locked_external_e1,hist_gradient_boosting,all,109704.0,0.0662418872602639,0.0310343873785891,0.1271519497827299,0.0408355434245135,1.1360460642028931,-0.9031688342388174,0.7327494279065814,0.938567774855598,8.598676543914511,0.0307878619187969,0.1271519497827299,0.0,,,,,0.0
GSE239651_expt2,locked_external_e1,hist_gradient_boosting,source_ct_1,101584.0,0.0177390140179555,0.0170197740889208,0.0886701769664548,0.0343211039312328,1.32575535200568,-0.4742543631047091,0.2009503559184255,0.7939878190837826,5.793220534893638,0.0166932731296842,0.0886701769664548,0.0,,,,,0.0
GSE239651_expt2,locked_external_e1,hist_gradient_boosting,source_ct_2_3,4760.0,0.5516806722689076,0.2596858729093054,0.7232276163125517,0.1670632768516572,0.7539552534604966,-0.5579266534566322,0.7046326923907157,0.6498176086442902,1.4889565879664888,0.2608003069391673,0.7232276163125517,0.0,,,,,0.0
GSE239651_expt2,locked_external_e1,hist_gradient_boosting,source_ct_4_plus,3360.0,0.8449404761904762,0.1308199246677122,0.4461436870108627,0.0626216545091965,0.5645653239503844,0.3298005818341048,0.8923650647096713,0.6253489408222057,1.0884114124691793,0.1310632991974475,0.4461436870108627,0.0,,,,,0.0
GSE239651_expt2,locked_external_e1,knn_standardized,all,109704.0,0.0662418872602639,0.0352461902703447,0.165595006851027,0.0461159975308171,0.8952831194961379,-0.8868781668161639,0.6694428812937568,0.9107701902946372,7.9340644826709985,0.034894318821179,0.165595006851027,0.0,,,,,0.0
GSE239651_expt2,locked_external_e1,knn_standardized,source_ct_1,101584.0,0.0177390140179555,0.0197617164681989,0.1045113815779546,0.0428411374507739,0.9811873164861068,-1.3633800113505896,0.1245063325623136,0.7008175019099906,3.9675791977480377,0.0193606779727826,0.1045113815779546,0.0,,,,,0.0
GSE239651_expt2,locked_external_e1,knn_standardized,source_ct_2_3,4760.0,0.5516806722689076,0.2696931940990441,0.8797666917909172,0.1669633950692468,0.1279388903028424,0.1934119003497351,0.6536161458511256,0.6203260096033394,1.3328255902513328,0.2689726272837826,0.8797666917909172,0.0,,,,,0.0
GSE239651_expt2,locked_external_e1,knn_standardized,source_ct_4_plus,3360.0,0.8449404761904762,0.1712601927978957,1.000613390608737,0.1662706021078035,0.0633680963589974,1.3408598863072372,0.8744605348639773,0.586364923985156,1.0884114124691793,0.1729171234823415,1.000613390608737,0.0,,,,,0.0
