scenario,sample_size,method,heldout_coupling_mean,coefficient_cosine_mean,coefficient_sign_accuracy_mean,pure_column_minimum_curvature_mean,restart_direction_variance_mean,runtime_seconds
hard_marginal_flat_direction,small,hard_ot,0.081393953284398,0.787438324219821,0.8333333333333334,-8.88178419700125e-10,0.0647745839753455,14.36091609999994
hard_marginal_flat_direction,small,soft_iot,0.0207699812570886,0.9995515514095292,1.0,0.237363408928104,3.798305901454861e-13,0.9184281000000284
identifiable_soft_marginal,small,hard_ot,0.081393953284398,0.787438324219821,0.8333333333333334,-8.88178419700125e-10,0.0647745839753455,14.239032599999971
identifiable_soft_marginal,small,soft_iot,0.0207699812570886,0.9995515514095292,1.0,0.237363408928104,3.798305901454861e-13,1.05649870000002
