dataset,panel,condition,time_days,method,seed,artifact,status,returncode,runtime_seconds,failure_reason,truth,cross_entropy,sinkhorn_divergence,top1_accuracy,multiclass_brier,predicted_confidence,observed_probability_of_predicted_class
GSE239651_expt2,gse239651_ispinesib_day3,ispinesib,3,tigon,20260918,results/B3_prospective_composition/external_dynamics/tigon/gse239651_ispinesib_day3_seed20260918.npz,success,0,118.62514700000064,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day3.npz,0.8356117987830278,0.0705535387627701,1.0,0.226674613483055,0.4913475678352953,0.8364693276245101
GSE239651_expt2,gse239651_ispinesib_day3,ispinesib,3,tigon,20260919,results/B3_prospective_composition/external_dynamics/tigon/gse239651_ispinesib_day3_seed20260919.npz,success,0,111.87683459999973,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day3.npz,0.8383913317752819,0.0745785059447318,1.0,0.2255436710835624,0.4917451428758538,0.8364693276245101
GSE239651_expt2,gse239651_ispinesib_day3,ispinesib,3,tigon,20260920,results/B3_prospective_composition/external_dynamics/tigon/gse239651_ispinesib_day3_seed20260920.npz,success,0,112.4667773000001,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day3.npz,0.8375538378855529,0.0717339419772254,1.0,0.2267839093546517,0.4915247666951771,0.8364693276245101
GSE239651_expt2,gse239651_ispinesib_day3,ispinesib,3,mioflow,20260916,results/B3_prospective_composition/external_dynamics/mioflow/gse239651_ispinesib_day3_seed20260916.npz,success,0,12.298813100000189,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day3.npz,0.6135368584097628,0.0577872033080676,1.0,0.0075947681013464,0.764756751043316,0.8364693276245101
GSE239651_expt2,gse239651_ispinesib_day3,ispinesib,3,mioflow,20260917,results/B3_prospective_composition/external_dynamics/mioflow/gse239651_ispinesib_day3_seed20260917.npz,success,0,13.309447600000569,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day3.npz,0.6760299544141531,0.0580318663088776,1.0,0.0701236964656074,0.6273609825669831,0.8364693276245101
GSE239651_expt2,gse239651_ispinesib_day3,ispinesib,3,mioflow,20260918,results/B3_prospective_composition/external_dynamics/mioflow/gse239651_ispinesib_day3_seed20260918.npz,success,0,10.8384786000006,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day3.npz,0.59428046462675,0.0310650785804466,1.0,0.0082475853419296,0.7655873601107576,0.8364693276245101
GSE239651_expt2,gse239651_ispinesib_day3,ispinesib,3,mioflow,20260919,results/B3_prospective_composition/external_dynamics/mioflow/gse239651_ispinesib_day3_seed20260919.npz,success,0,12.781641300000048,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day3.npz,0.6356671528615768,0.0340272649837307,1.0,0.0476370069849326,0.6730586569339904,0.8364693276245101
GSE239651_expt2,gse239651_ispinesib_day3,ispinesib,3,mioflow,20260920,results/B3_prospective_composition/external_dynamics/mioflow/gse239651_ispinesib_day3_seed20260920.npz,success,0,13.663610400000834,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day3.npz,0.7098456439461713,0.0660910687459542,1.0,0.096945366375192,0.5967243858874939,0.8364693276245101
GSE239651_expt2,gse239651_ispinesib_day6,ispinesib,6,source-carry-forward,20260916,results/B3_prospective_composition/external_dynamics/source-carry-forward/gse239651_ispinesib_day6_seed20260916.npz,success,0,0.2187656999994942,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day6.npz,1.0450354764491314,0.0738155793871123,1.0,0.1832575668179687,0.4926808866583019,0.7575823922117442
GSE239651_expt2,gse239651_ispinesib_day6,ispinesib,6,development-target-transfer,20260916,results/B3_prospective_composition/external_dynamics/development-target-transfer/gse239651_ispinesib_day6_seed20260916.npz,success,0,0.1451276000007055,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day6.npz,0.8110292202747693,0.0208356901415962,1.0,0.0121673024362299,0.8493215114601088,0.7575823922117442
GSE239651_expt2,gse239651_ispinesib_day6,ispinesib,6,prescient,20260916,results/B3_prospective_composition/external_dynamics/prescient/gse239651_ispinesib_day6_seed20260916.npz,success,0,17.542980799998986,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day6.npz,0.8697304394507896,0.058186910530651,1.0,0.0322746577400538,0.637788576864028,0.7575823922117442
GSE239651_expt2,gse239651_ispinesib_day6,ispinesib,6,prescient,20260917,results/B3_prospective_composition/external_dynamics/prescient/gse239651_ispinesib_day6_seed20260917.npz,success,0,16.59724190000088,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day6.npz,0.8722063018856927,0.0606091250093585,1.0,0.0330876395291671,0.6344796888319948,0.7575823922117442
GSE239651_expt2,gse239651_ispinesib_day6,ispinesib,6,prescient,20260918,results/B3_prospective_composition/external_dynamics/prescient/gse239651_ispinesib_day6_seed20260918.npz,success,0,17.076539499999853,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day6.npz,0.8785745348663916,0.0620267674229096,1.0,0.0372840890555846,0.6272442370829399,0.7575823922117442
GSE239651_expt2,gse239651_ispinesib_day6,ispinesib,6,prescient,20260919,results/B3_prospective_composition/external_dynamics/prescient/gse239651_ispinesib_day6_seed20260919.npz,success,0,16.597240299999612,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day6.npz,0.8750376200076058,0.0609685109908412,1.0,0.0345374304861293,0.6331050936135696,0.7575823922117442
GSE239651_expt2,gse239651_ispinesib_day6,ispinesib,6,prescient,20260920,results/B3_prospective_composition/external_dynamics/prescient/gse239651_ispinesib_day6_seed20260920.npz,success,0,17.31988039999851,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day6.npz,0.8674423409671306,0.0595712318732289,1.0,0.0311386536751697,0.6350294805604207,0.7575823922117442
GSE239651_expt2,gse239651_ispinesib_day6,ispinesib,6,tigon,20260916,results/B3_prospective_composition/external_dynamics/tigon/gse239651_ispinesib_day6_seed20260916.npz,success,0,115.93260999999984,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day6.npz,1.0498956096662082,0.0797668048590401,1.0,0.182396281366485,0.4885568523389696,0.7575823922117442
GSE239651_expt2,gse239651_ispinesib_day6,ispinesib,6,tigon,20260917,results/B3_prospective_composition/external_dynamics/tigon/gse239651_ispinesib_day6_seed20260917.npz,success,0,112.2782141000007,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day6.npz,1.045320488718252,0.0755305479914991,1.0,0.1809077940640159,0.4928129168562506,0.7575823922117442
GSE239651_expt2,gse239651_ispinesib_day6,ispinesib,6,tigon,20260918,results/B3_prospective_composition/external_dynamics/tigon/gse239651_ispinesib_day6_seed20260918.npz,success,0,110.78718130000016,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day6.npz,1.039842537217211,0.0731410218030623,1.0,0.1813708677561772,0.4919001736880414,0.7575823922117442
GSE239651_expt2,gse239651_ispinesib_day6,ispinesib,6,tigon,20260919,results/B3_prospective_composition/external_dynamics/tigon/gse239651_ispinesib_day6_seed20260919.npz,success,0,112.84757480000007,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day6.npz,1.044393810896549,0.075131142795574,1.0,0.1807549237304095,0.4931793002427228,0.7575823922117442
GSE239651_expt2,gse239651_ispinesib_day6,ispinesib,6,tigon,20260920,results/B3_prospective_composition/external_dynamics/tigon/gse239651_ispinesib_day6_seed20260920.npz,success,0,113.0381097999998,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day6.npz,1.045580012201369,0.0767511460326792,1.0,0.181845240028914,0.490837356746021,0.7575823922117442
GSE239651_expt2,gse239651_ispinesib_day6,ispinesib,6,mioflow,20260916,results/B3_prospective_composition/external_dynamics/mioflow/gse239651_ispinesib_day6_seed20260916.npz,success,0,11.874877599999309,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day6.npz,0.9127383824819372,0.0828642046126163,1.0,0.0091723678281701,0.7752744377140296,0.7575823922117442
GSE239651_expt2,gse239651_ispinesib_day6,ispinesib,6,mioflow,20260917,results/B3_prospective_composition/external_dynamics/mioflow/gse239651_ispinesib_day6_seed20260917.npz,success,0,12.621181499998784,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day6.npz,0.8986029602813538,0.0534203593088263,1.0,0.0497540484850227,0.63281931835027,0.7575823922117442
GSE239651_expt2,gse239651_ispinesib_day6,ispinesib,6,mioflow,20260918,results/B3_prospective_composition/external_dynamics/mioflow/gse239651_ispinesib_day6_seed20260918.npz,success,0,12.361971999998786,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day6.npz,0.9141133660625064,0.0627562619767706,1.0,0.0090627826090539,0.7784454422430089,0.7575823922117442
GSE239651_expt2,gse239651_ispinesib_day6,ispinesib,6,mioflow,20260919,results/B3_prospective_composition/external_dynamics/mioflow/gse239651_ispinesib_day6_seed20260919.npz,success,0,13.0319528,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day6.npz,0.8676519747342687,0.0361933870431288,1.0,0.0258024275076997,0.6940336183171284,0.7575823922117442
GSE239651_expt2,gse239651_ispinesib_day6,ispinesib,6,mioflow,20260920,results/B3_prospective_composition/external_dynamics/mioflow/gse239651_ispinesib_day6_seed20260920.npz,success,0,12.743641600000046,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day6.npz,0.929472761588232,0.0585354150437482,1.0,0.0730777422116582,0.601125595871579,0.7575823922117442
GSE239651_expt2,gse239651_ispinesib_day69,ispinesib,69,source-carry-forward,20260916,results/B3_prospective_composition/external_dynamics/source-carry-forward/gse239651_ispinesib_day69_seed20260916.npz,success,0,0.2187080000003334,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day69.npz,0.9997951524140428,0.0661734460421103,1.0,0.1658227600582185,0.4926808866583019,0.749785994339945
GSE239651_expt2,gse239651_ispinesib_day69,ispinesib,69,development-target-transfer,20260916,results/B3_prospective_composition/external_dynamics/development-target-transfer/gse239651_ispinesib_day69_seed20260916.npz,success,0,0.167641399999411,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day69.npz,0.818458460421515,0.0321664019287899,1.0,0.0312449371789714,0.6147450034960118,0.749785994339945
GSE239651_expt2,gse239651_ispinesib_day69,ispinesib,69,prescient,20260916,results/B3_prospective_composition/external_dynamics/prescient/gse239651_ispinesib_day69_seed20260916.npz,success,0,18.12783660000059,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day69.npz,0.9546607390302708,0.0947951486549829,1.0,0.1026108735479904,0.5185333930776246,0.749785994339945
GSE239651_expt2,gse239651_ispinesib_day69,ispinesib,69,prescient,20260917,results/B3_prospective_composition/external_dynamics/prescient/gse239651_ispinesib_day69_seed20260917.npz,success,0,17.08631940000123,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day69.npz,0.9554981033373392,0.095459924641461,1.0,0.1027363287824218,0.518676922772479,0.749785994339945
GSE239651_expt2,gse239651_ispinesib_day69,ispinesib,69,prescient,20260918,results/B3_prospective_composition/external_dynamics/prescient/gse239651_ispinesib_day69_seed20260918.npz,success,0,17.45098550000148,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day69.npz,0.9565598731468228,0.0945470135483168,1.0,0.1040987694361634,0.5182535671150538,0.749785994339945
GSE239651_expt2,gse239651_ispinesib_day69,ispinesib,69,prescient,20260919,results/B3_prospective_composition/external_dynamics/prescient/gse239651_ispinesib_day69_seed20260919.npz,success,0,17.094880399999965,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day69.npz,0.9553990554379824,0.0949192565135455,1.0,0.1036513048308584,0.5176346210969333,0.749785994339945
GSE239651_expt2,gse239651_ispinesib_day69,ispinesib,69,prescient,20260920,results/B3_prospective_composition/external_dynamics/prescient/gse239651_ispinesib_day69_seed20260920.npz,success,0,17.22556960000111,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day69.npz,0.9531725951236174,0.0955417858721151,1.0,0.1020899895367715,0.5169665114708953,0.749785994339945
GSE239651_expt2,gse239651_ispinesib_day69,ispinesib,69,tigon,20260916,results/B3_prospective_composition/external_dynamics/tigon/gse239651_ispinesib_day69_seed20260916.npz,success,0,113.43000900000152,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day69.npz,1.0020514767410678,0.0737489034307971,1.0,0.1645149216598599,0.4877065704944688,0.749785994339945
GSE239651_expt2,gse239651_ispinesib_day69,ispinesib,69,tigon,20260917,results/B3_prospective_composition/external_dynamics/tigon/gse239651_ispinesib_day69_seed20260917.npz,success,0,114.5526747999993,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day69.npz,1.000600370242782,0.0693213787322065,1.0,0.1638850120326528,0.4919769143243444,0.749785994339945
GSE239651_expt2,gse239651_ispinesib_day69,ispinesib,69,tigon,20260918,results/B3_prospective_composition/external_dynamics/tigon/gse239651_ispinesib_day69_seed20260918.npz,success,0,116.72172610000052,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day69.npz,0.9966490280047926,0.0668244705015984,1.0,0.1640311230983581,0.4920883702863542,0.749785994339945
GSE239651_expt2,gse239651_ispinesib_day69,ispinesib,69,tigon,20260919,results/B3_prospective_composition/external_dynamics/tigon/gse239651_ispinesib_day69_seed20260919.npz,success,0,112.28214730000036,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day69.npz,0.9970005690914938,0.068172468337015,1.0,0.1625920562310538,0.4928029267728158,0.749785994339945
GSE239651_expt2,gse239651_ispinesib_day69,ispinesib,69,tigon,20260920,results/B3_prospective_composition/external_dynamics/tigon/gse239651_ispinesib_day69_seed20260920.npz,success,0,112.40618619999988,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day69.npz,1.0025436591175714,0.0711422741318041,1.0,0.1652601018868799,0.4889622013020879,0.749785994339945
GSE239651_expt2,gse239651_ispinesib_day69,ispinesib,69,mioflow,20260916,results/B3_prospective_composition/external_dynamics/mioflow/gse239651_ispinesib_day69_seed20260916.npz,success,0,13.13460490000034,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day69.npz,0.8197224200014208,0.0321955795492395,1.0,0.0169674009205449,0.6841991101941924,0.749785994339945
GSE239651_expt2,gse239651_ispinesib_day69,ispinesib,69,mioflow,20260917,results/B3_prospective_composition/external_dynamics/mioflow/gse239651_ispinesib_day69_seed20260917.npz,success,0,13.319859400000496,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day69.npz,0.8631950699125395,0.0533456031221731,1.0,0.0472351380357399,0.6093870091712732,0.749785994339945
GSE239651_expt2,gse239651_ispinesib_day69,ispinesib,69,mioflow,20260918,results/B3_prospective_composition/external_dynamics/mioflow/gse239651_ispinesib_day69_seed20260918.npz,success,0,13.1839473,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day69.npz,0.8473716259338324,0.0403382038133384,1.0,0.025625616000506,0.6718043482822567,0.749785994339945
GSE239651_expt2,gse239651_ispinesib_day69,ispinesib,69,mioflow,20260919,results/B3_prospective_composition/external_dynamics/mioflow/gse239651_ispinesib_day69_seed20260919.npz,success,0,12.159537500001534,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day69.npz,0.8586908016994187,0.0396773714203108,1.0,0.0488561383080453,0.618133165014314,0.749785994339945
GSE239651_expt2,gse239651_ispinesib_day69,ispinesib,69,mioflow,20260920,results/B3_prospective_composition/external_dynamics/mioflow/gse239651_ispinesib_day69_seed20260920.npz,success,0,12.749141899999811,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day69.npz,0.8993052003934544,0.0677769474137668,1.0,0.0712923154599093,0.5715275337425406,0.749785994339945
GSE239651_expt2,gse239651_ispinesib_day98,ispinesib,98,source-carry-forward,20260916,results/B3_prospective_composition/external_dynamics/source-carry-forward/gse239651_ispinesib_day98_seed20260916.npz,success,0,0.2183641999999963,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day98.npz,0.9712333308951135,0.066458495815634,1.0,0.1450375981627853,0.4926808866583019,0.7462737042465507
GSE239651_expt2,gse239651_ispinesib_day98,ispinesib,98,development-target-transfer,20260916,results/B3_prospective_composition/external_dynamics/development-target-transfer/gse239651_ispinesib_day98_seed20260916.npz,success,0,0.1554246000014245,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day98.npz,0.9127610849878,0.039882955974131,1.0,0.0241215259705728,0.7822265437089502,0.7462737042465507
GSE239651_expt2,gse239651_ispinesib_day98,ispinesib,98,prescient,20260916,results/B3_prospective_composition/external_dynamics/prescient/gse239651_ispinesib_day98_seed20260916.npz,success,0,17.698182500000257,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day98.npz,0.8740512551101787,0.0635666522975798,1.0,0.0434028132899428,0.5762803092971345,0.7462737042465507
GSE239651_expt2,gse239651_ispinesib_day98,ispinesib,98,prescient,20260917,results/B3_prospective_composition/external_dynamics/prescient/gse239651_ispinesib_day98_seed20260917.npz,success,0,16.309630499999912,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day98.npz,0.8749556806784632,0.0657766401830957,1.0,0.0431312357660619,0.5765296428488693,0.7462737042465507
GSE239651_expt2,gse239651_ispinesib_day98,ispinesib,98,prescient,20260918,results/B3_prospective_composition/external_dynamics/prescient/gse239651_ispinesib_day98_seed20260918.npz,success,0,16.448863300000085,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day98.npz,0.8809506503156996,0.0668271868668956,1.0,0.047951070502577,0.5683740063341471,0.7462737042465507
GSE239651_expt2,gse239651_ispinesib_day98,ispinesib,98,prescient,20260919,results/B3_prospective_composition/external_dynamics/prescient/gse239651_ispinesib_day98_seed20260919.npz,success,0,16.350034600000072,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day98.npz,0.8752058461695048,0.0643794898128316,1.0,0.0452041200981334,0.5734918951886714,0.7462737042465507
GSE239651_expt2,gse239651_ispinesib_day98,ispinesib,98,prescient,20260920,results/B3_prospective_composition/external_dynamics/prescient/gse239651_ispinesib_day98_seed20260920.npz,success,0,16.955900299999485,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day98.npz,0.8773505330478346,0.0665345336532973,1.0,0.043781827979546,0.5733135146453793,0.7462737042465507
GSE239651_expt2,gse239651_ispinesib_day98,ispinesib,98,tigon,20260916,results/B3_prospective_composition/external_dynamics/tigon/gse239651_ispinesib_day98_seed20260916.npz,success,0,111.89460319999851,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day98.npz,0.9775043339666536,0.072231080085733,1.0,0.1444986425106006,0.4886779425940166,0.7462737042465507
GSE239651_expt2,gse239651_ispinesib_day98,ispinesib,98,tigon,20260917,results/B3_prospective_composition/external_dynamics/tigon/gse239651_ispinesib_day98_seed20260917.npz,success,0,109.15929640000104,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day98.npz,0.97242346967758,0.0678937898953271,1.0,0.1443123823243783,0.4916421014713381,0.7462737042465507
GSE239651_expt2,gse239651_ispinesib_day98,ispinesib,98,tigon,20260918,results/B3_prospective_composition/external_dynamics/tigon/gse239651_ispinesib_day98_seed20260918.npz,success,0,109.93124539999916,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day98.npz,0.968583240548352,0.0659319265777596,1.0,0.1437487858262217,0.4915973271666388,0.7462737042465507
GSE239651_expt2,gse239651_ispinesib_day98,ispinesib,98,tigon,20260919,results/B3_prospective_composition/external_dynamics/tigon/gse239651_ispinesib_day98_seed20260919.npz,success,0,112.23595419999948,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day98.npz,0.9771744646011356,0.0720296256200508,1.0,0.1432918214418461,0.4903470484699213,0.7462737042465507
GSE239651_expt2,gse239651_ispinesib_day98,ispinesib,98,tigon,20260920,results/B3_prospective_composition/external_dynamics/tigon/gse239651_ispinesib_day98_seed20260920.npz,success,0,113.44597980000071,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day98.npz,0.976948216949525,0.0703773458988668,1.0,0.1441465188108963,0.4899983210213238,0.7462737042465507
GSE239651_expt2,gse239651_ispinesib_day98,ispinesib,98,mioflow,20260916,results/B3_prospective_composition/external_dynamics/mioflow/gse239651_ispinesib_day98_seed20260916.npz,success,0,12.829244099999414,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day98.npz,0.8560450287219907,0.0515636024423813,1.0,0.0030622820592636,0.7606352567800064,0.7462737042465507
GSE239651_expt2,gse239651_ispinesib_day98,ispinesib,98,mioflow,20260917,results/B3_prospective_composition/external_dynamics/mioflow/gse239651_ispinesib_day98_seed20260917.npz,success,0,11.73789880000004,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day98.npz,0.8557644344027052,0.0487125327841218,1.0,0.0348994289724153,0.6040511749590355,0.7462737042465507
GSE239651_expt2,gse239651_ispinesib_day98,ispinesib,98,mioflow,20260918,results/B3_prospective_composition/external_dynamics/mioflow/gse239651_ispinesib_day98_seed20260918.npz,success,0,11.17984780000006,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day98.npz,0.8539252257084766,0.0448081893918791,1.0,0.0023426782198596,0.7646396209017468,0.7462737042465507
GSE239651_expt2,gse239651_ispinesib_day98,ispinesib,98,mioflow,20260919,results/B3_prospective_composition/external_dynamics/mioflow/gse239651_ispinesib_day98_seed20260919.npz,success,0,12.00023929999952,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day98.npz,0.8156429348520877,0.0263658895497084,1.0,0.011081090837405,0.6802577692877175,0.7462737042465507
GSE239651_expt2,gse239651_ispinesib_day98,ispinesib,98,mioflow,20260920,results/B3_prospective_composition/external_dynamics/mioflow/gse239651_ispinesib_day98_seed20260920.npz,success,0,10.802229799999624,,data/derived/b3/evaluation_truth/gse239651_ispinesib_day98.npz,0.8916816750049608,0.0628905096442678,1.0,0.0517477243466723,0.5827395648754237,0.7462737042465507
GSE140802,gse140802_t2_t16_holdout_A4,heldout_animal_A4,16,source-carry-forward,20260916,results/B3_prospective_composition/external_dynamics/source-carry-forward/gse140802_t2_t16_holdout_A4_seed20260916.npz,success,0,0.1700598000006721,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A4.npz,26.2988111692677,1.903571428571428,0.0,1.2991581632653062,1.0,0.0482142857142857
GSE140802,gse140802_t2_t16_holdout_A4,heldout_animal_A4,16,development-target-transfer,20260916,results/B3_prospective_composition/external_dynamics/development-target-transfer/gse140802_t2_t16_holdout_A4_seed20260916.npz,success,0,0.1493849999988015,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A4.npz,1.3406626155650965,0.4709372392694909,1.0,0.0547309358368039,0.3374432186891629,0.5357142857142857
GSE140802,gse140802_t2_t16_holdout_A4,heldout_animal_A4,16,prescient,20260916,results/B3_prospective_composition/external_dynamics/prescient/gse140802_t2_t16_holdout_A4_seed20260916.npz,success,0,4.053417700000864,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A4.npz,1.316015191179251,0.4292880408367738,1.0,0.0383831452381602,0.3915338771769339,0.5357142857142857
GSE140802,gse140802_t2_t16_holdout_A4,heldout_animal_A4,16,prescient,20260917,results/B3_prospective_composition/external_dynamics/prescient/gse140802_t2_t16_holdout_A4_seed20260917.npz,success,0,3.204100699998889,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A4.npz,1.2911359334589805,0.3870266507952893,1.0,0.0303203135893136,0.4053172097937358,0.5357142857142857
GSE140802,gse140802_t2_t16_holdout_A4,heldout_animal_A4,16,prescient,20260918,results/B3_prospective_composition/external_dynamics/prescient/gse140802_t2_t16_holdout_A4_seed20260918.npz,success,0,3.3533478999997897,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A4.npz,1.301474474685988,0.4063325339791563,1.0,0.0315470392442751,0.4059924590568418,0.5357142857142857
GSE140802,gse140802_t2_t16_holdout_A4,heldout_animal_A4,16,prescient,20260919,results/B3_prospective_composition/external_dynamics/prescient/gse140802_t2_t16_holdout_A4_seed20260919.npz,success,0,3.1164227000008395,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A4.npz,1.3044740913172468,0.4116172884058466,1.0,0.0305767092120795,0.4186956841888968,0.5357142857142857
GSE140802,gse140802_t2_t16_holdout_A4,heldout_animal_A4,16,prescient,20260920,results/B3_prospective_composition/external_dynamics/prescient/gse140802_t2_t16_holdout_A4_seed20260920.npz,success,0,3.0896375000011176,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A4.npz,1.2653430367385092,0.2963445626711744,1.0,0.0167419548518687,0.468280339444435,0.5357142857142857
GSE140802,gse140802_t2_t16_holdout_A4,heldout_animal_A4,16,tigon,20260916,results/B3_prospective_composition/external_dynamics/tigon/gse140802_t2_t16_holdout_A4_seed20260916.npz,success,0,18.7477760999991,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A4.npz,6.628638523555659,1.8876476762866727,0.0,1.2808333056011716,0.992038123857622,0.0482142857142857
GSE140802,gse140802_t2_t16_holdout_A4,heldout_animal_A4,16,tigon,20260917,results/B3_prospective_composition/external_dynamics/tigon/gse140802_t2_t16_holdout_A4_seed20260917.npz,success,0,18.90845099999933,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A4.npz,13.314192209732484,1.8906593147187487,0.0,1.2838265922052985,0.9935439430736608,0.0482142857142857
GSE140802,gse140802_t2_t16_holdout_A4,heldout_animal_A4,16,tigon,20260918,results/B3_prospective_composition/external_dynamics/tigon/gse140802_t2_t16_holdout_A4_seed20260918.npz,success,0,18.86250409999957,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A4.npz,18.38754204812657,1.8890994994059929,0.0,1.2843719309230923,0.9927640354172824,0.0482142857142857
GSE140802,gse140802_t2_t16_holdout_A4,heldout_animal_A4,16,tigon,20260919,results/B3_prospective_composition/external_dynamics/tigon/gse140802_t2_t16_holdout_A4_seed20260919.npz,success,0,18.556916100000308,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A4.npz,6.703480033200709,1.886470957709537,0.0,1.2788856820869523,0.9914497645690544,0.0482142857142857
GSE140802,gse140802_t2_t16_holdout_A4,heldout_animal_A4,16,tigon,20260920,results/B3_prospective_composition/external_dynamics/tigon/gse140802_t2_t16_holdout_A4_seed20260920.npz,success,0,19.21572930000002,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A4.npz,6.569138974450974,1.8754559988159087,0.0,1.267319207826361,0.9859422851222406,0.0482142857142857
GSE140802,gse140802_t2_t16_holdout_A4,heldout_animal_A4,16,mioflow,20260916,results/B3_prospective_composition/external_dynamics/mioflow/gse140802_t2_t16_holdout_A4_seed20260916.npz,success,0,11.381618999999771,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A4.npz,1.8612552698122504,0.980810657358308,0.0,0.2879224097313449,0.4545971290757958,0.0482142857142857
GSE140802,gse140802_t2_t16_holdout_A4,heldout_animal_A4,16,mioflow,20260917,results/B3_prospective_composition/external_dynamics/mioflow/gse140802_t2_t16_holdout_A4_seed20260917.npz,success,0,10.828887900001064,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A4.npz,1.9238425283562672,1.0899683885903255,0.0,0.418700539950658,0.5457681894862279,0.0482142857142857
GSE140802,gse140802_t2_t16_holdout_A4,heldout_animal_A4,16,mioflow,20260918,results/B3_prospective_composition/external_dynamics/mioflow/gse140802_t2_t16_holdout_A4_seed20260918.npz,success,0,9.209258099999715,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A4.npz,1.7218107118444663,0.9390669766006344,0.0,0.2889041136511321,0.4605881850497027,0.0482142857142857
GSE140802,gse140802_t2_t16_holdout_A4,heldout_animal_A4,16,mioflow,20260919,results/B3_prospective_composition/external_dynamics/mioflow/gse140802_t2_t16_holdout_A4_seed20260919.npz,success,0,8.240687600000456,,data/derived/b3/evaluation_truth/gse140802_t2_t16_holdout_A4.npz,2.108926086745366,0.8986607127135735,0.0,0.2480139344874812,0.4412993392228038,0.0482142857142857
