dataset,benchmark,task,split,repeat,seed,method,method_version,metric,value,status,runtime_seconds,peak_memory_gb,failure_reason,artifact
hard_marginal_flat_direction,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260918.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9999396659191608,success,1.0388536000000386,,,
hard_marginal_flat_direction,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260918.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.4514524370205405,success,0.159653299999718,,,
hard_marginal_flat_direction,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260919.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9998448976822863,success,1.0565594999998211,,,
hard_marginal_flat_direction,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260919.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.1699418969750258,success,0.1007915999998658,,,
hard_marginal_flat_direction,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260920.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.999849790398248,success,0.9896129000003384,,,
hard_marginal_flat_direction,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260920.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.5713784211796334,success,0.1319333000001279,,,
equivalent_fit_multiple_parameters,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260916.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9933973250804814,success,1.07515420000027,,,
equivalent_fit_multiple_parameters,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260916.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,-0.086935827326141,success,0.0828166999999666,,,
equivalent_fit_multiple_parameters,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260917.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9962197522673718,success,0.9713815000000068,,,
equivalent_fit_multiple_parameters,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260917.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.5015138814101904,success,0.1086900999998761,,,
equivalent_fit_multiple_parameters,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260918.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9970543774757166,success,0.8395845000000008,,,
equivalent_fit_multiple_parameters,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260918.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.9229497464064876,success,0.0948812999999972,,,
equivalent_fit_multiple_parameters,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260919.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9882838544868005,success,1.1241503999999622,,,
equivalent_fit_multiple_parameters,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260919.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.8935480796886097,success,0.1172025000000758,,,
equivalent_fit_multiple_parameters,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260920.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9961502116092884,success,1.0202758999998878,,,
equivalent_fit_multiple_parameters,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260920.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.5024514328571291,success,0.1098799000001236,,,
equivalent_fit_multiple_parameters,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260916.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9991766712991011,success,1.0049973999998656,,,
equivalent_fit_multiple_parameters,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260916.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.4765973327281566,success,0.1029505999999855,,,
equivalent_fit_multiple_parameters,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260917.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9976616705972364,success,1.0348675000000185,,,
equivalent_fit_multiple_parameters,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260917.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.0708728143413903,success,0.1132460000003448,,,
equivalent_fit_multiple_parameters,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260918.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9972327813034714,success,0.920255100000304,,,
equivalent_fit_multiple_parameters,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260918.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,-0.3772857049065223,success,0.0879520999997112,,,
equivalent_fit_multiple_parameters,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260919.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9987712549925823,success,1.1910577000003286,,,
equivalent_fit_multiple_parameters,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260919.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.0246986205077229,success,0.122143799999776,,,
equivalent_fit_multiple_parameters,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260920.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.998865194550723,success,0.9830117999999856,,,
equivalent_fit_multiple_parameters,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260920.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,-0.4434178673618426,success,0.0942646000003151,,,
equivalent_fit_multiple_parameters,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260916.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9997310842464964,success,0.9429312000002028,,,
equivalent_fit_multiple_parameters,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260916.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.4775169754532443,success,0.0865029000001413,,,
equivalent_fit_multiple_parameters,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260917.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9999423232429754,success,0.9786874000001262,,,
equivalent_fit_multiple_parameters,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260917.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.0709185158105209,success,0.1116302999998879,,,
equivalent_fit_multiple_parameters,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260918.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9999084203638527,success,0.8395958000000974,,,
equivalent_fit_multiple_parameters,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260918.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,-0.7660071869150487,success,0.0872058999998444,,,
equivalent_fit_multiple_parameters,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260919.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9992575602603914,success,1.0072248999999829,,,
equivalent_fit_multiple_parameters,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260919.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,-0.6109088938530205,success,0.1041626000001088,,,
equivalent_fit_multiple_parameters,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260920.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9995831487565456,success,1.184292199999618,,,
equivalent_fit_multiple_parameters,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260920.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,-0.44357625490468,success,0.1108207000002039,,,
shared_plus_context_offset,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260916.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.983878363311385,success,1.1123382999999194,,,
shared_plus_context_offset,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260916.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.774355873752146,success,0.1654218999997283,,,
shared_plus_context_offset,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260917.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.96230632166459,success,1.1023595999999998,,,
shared_plus_context_offset,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260917.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.6050969771079389,success,0.2124383000000307,,,
shared_plus_context_offset,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260918.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9669640280409444,success,1.051800800000365,,,
shared_plus_context_offset,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260918.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.4530605726931598,success,0.1991322000003492,,,
shared_plus_context_offset,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260919.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9446925475013228,success,1.0626346999997622,,,
shared_plus_context_offset,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260919.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,-0.3092309272785552,success,0.1177881999997225,,,
shared_plus_context_offset,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260920.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9948654215672548,success,1.0025394999997843,,,
shared_plus_context_offset,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260920.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.2557131357030778,success,0.1008627999999589,,,
shared_plus_context_offset,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260916.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9947159533334876,success,0.9982817000000068,,,
shared_plus_context_offset,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260916.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.663379793073201,success,0.1455492000000049,,,
shared_plus_context_offset,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260917.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9940173153758532,success,1.02074599999969,,,
shared_plus_context_offset,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260917.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.0340950528890312,success,0.1568135000002257,,,
shared_plus_context_offset,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260918.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9869180104974438,success,0.8786196999999447,,,
shared_plus_context_offset,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260918.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,-0.0701477080561162,success,0.1371281000001545,,,
shared_plus_context_offset,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260919.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.991196724280534,success,1.0219849000000067,,,
shared_plus_context_offset,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260919.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,-0.3528420535419301,success,0.1076626999997643,,,
shared_plus_context_offset,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260920.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9956360081988342,success,0.9431463000000804,,,
shared_plus_context_offset,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260920.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,-0.0498502101016429,success,0.085291600000346,,,
shared_plus_context_offset,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260916.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9886918705817698,success,0.9935421999998651,,,
shared_plus_context_offset,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260916.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.3143560047441472,success,0.1351744000003236,,,
shared_plus_context_offset,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260917.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9912723253419724,success,0.963337700000011,,,
shared_plus_context_offset,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260917.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.0229061740865776,success,0.1563703000001624,,,
shared_plus_context_offset,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260918.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9867369147137156,success,0.9668118999998114,,,
shared_plus_context_offset,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260918.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.5671697964903925,success,0.1507541000000856,,,
shared_plus_context_offset,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260919.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9936065125452672,success,1.0804274999995869,,,
shared_plus_context_offset,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260919.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.8854736399930558,success,0.0913902999996025,,,
shared_plus_context_offset,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260920.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9950878219702546,success,1.0419104000002335,,,
shared_plus_context_offset,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260920.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.5708800265730167,success,0.0908484999999927,,,
observation_noise_and_dropout,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260916.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9967472535164869,success,1.0358581000000413,,,
observation_noise_and_dropout,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260916.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.788320671521866,success,0.1563836000000265,,,
observation_noise_and_dropout,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260917.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9767322798458258,success,0.9919863999998596,,,
observation_noise_and_dropout,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260917.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.3009814902726925,success,0.133145599999807,,,
observation_noise_and_dropout,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260918.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9951018292662792,success,1.0540828999996847,,,
observation_noise_and_dropout,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260918.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.5522973752933453,success,0.1892931000002136,,,
observation_noise_and_dropout,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260919.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9759492051878528,success,1.068597899999986,,,
observation_noise_and_dropout,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260919.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.2125765308847584,success,0.1380479999997987,,,
observation_noise_and_dropout,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260920.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9891256859744548,success,1.0296806000001195,,,
observation_noise_and_dropout,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260920.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.2468557591401806,success,0.1098606999998992,,,
observation_noise_and_dropout,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260916.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9539626078210164,success,1.0135543000001237,,,
observation_noise_and_dropout,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260916.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.2898920609117478,success,0.1671473999999762,,,
observation_noise_and_dropout,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260917.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9829699891816968,success,1.0352265000001353,,,
observation_noise_and_dropout,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260917.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.0563999151773294,success,0.1598726000001988,,,
observation_noise_and_dropout,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260918.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9570087202260006,success,1.039399499999945,,,
observation_noise_and_dropout,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260918.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.919302640081237,success,0.1720463000001473,,,
observation_noise_and_dropout,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260919.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9819286242784604,success,0.999287699999968,,,
observation_noise_and_dropout,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260919.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.5695723813291148,success,0.1218624000002819,,,
observation_noise_and_dropout,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260920.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.982696784288408,success,1.0551024999999754,,,
observation_noise_and_dropout,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260920.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,-0.1019750431180877,success,0.1008802999999716,,,
observation_noise_and_dropout,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260916.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9481737487714266,success,1.0065113999999085,,,
observation_noise_and_dropout,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260916.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.318531697740089,success,0.1825636000003214,,,
observation_noise_and_dropout,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260917.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9855488641140872,success,1.1623053000002983,,,
observation_noise_and_dropout,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260917.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.4851799547327994,success,0.1776282999999239,,,
observation_noise_and_dropout,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260918.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9904971490355312,success,0.9902772000000368,,,
observation_noise_and_dropout,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260918.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.5578115224001341,success,0.1657964999999421,,,
observation_noise_and_dropout,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260919.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.980333690010186,success,1.043357399999877,,,
observation_noise_and_dropout,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260919.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.5659673141968419,success,0.1143796999999722,,,
observation_noise_and_dropout,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260920.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9776783571805892,success,1.035367099999803,,,
observation_noise_and_dropout,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260920.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,-0.0078934015798952,success,0.1046404999997321,,,
nonlinear_or_hidden_confounding_misspecification,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260916.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.8966584726140575,success,1.336510399999952,,,
nonlinear_or_hidden_confounding_misspecification,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260916.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.6720125262978333,success,0.2024116000002322,,,
nonlinear_or_hidden_confounding_misspecification,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260917.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.8289730472803564,success,1.113893200000348,,,
nonlinear_or_hidden_confounding_misspecification,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260917.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.5798326502004336,success,0.2007628999999724,,,
nonlinear_or_hidden_confounding_misspecification,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260918.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9544044316458592,success,1.1119886000001316,,,
nonlinear_or_hidden_confounding_misspecification,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260918.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.0170810173016286,success,0.2208121999997274,,,
nonlinear_or_hidden_confounding_misspecification,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260919.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9554574627723031,success,1.0350179000001845,,,
nonlinear_or_hidden_confounding_misspecification,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260919.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.5699760842478638,success,0.12569749999966,,,
nonlinear_or_hidden_confounding_misspecification,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260920.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9154458439019598,success,1.0244719000002078,,,
nonlinear_or_hidden_confounding_misspecification,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260920.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.3087393497014509,success,0.1201066999997237,,,
nonlinear_or_hidden_confounding_misspecification,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260916.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.902726064130205,success,1.476230199999918,,,
nonlinear_or_hidden_confounding_misspecification,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260916.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.7787957164230688,success,0.2441287999999986,,,
nonlinear_or_hidden_confounding_misspecification,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260917.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.860660210840053,success,1.1467106999998578,,,
nonlinear_or_hidden_confounding_misspecification,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260917.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.3136889313382608,success,0.2061431000001903,,,
nonlinear_or_hidden_confounding_misspecification,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260918.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9585627830935328,success,1.1300897999999506,,,
nonlinear_or_hidden_confounding_misspecification,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260918.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.9015184231185902,success,0.1995476000001872,,,
nonlinear_or_hidden_confounding_misspecification,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260919.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9604787581213314,success,1.08436329999995,,,
nonlinear_or_hidden_confounding_misspecification,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260919.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,-0.2823761639212537,success,0.1443789999998443,,,
nonlinear_or_hidden_confounding_misspecification,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260920.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9233885887604308,success,0.9798384000000624,,,
nonlinear_or_hidden_confounding_misspecification,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,2000,20260920.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.5562364773440662,success,0.1209948999999142,,,
nonlinear_or_hidden_confounding_misspecification,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260916.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.8845401639712659,success,1.4587419000004047,,,
nonlinear_or_hidden_confounding_misspecification,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260916.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.7761515004235421,success,0.2454908999998224,,,
nonlinear_or_hidden_confounding_misspecification,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260917.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.860745098013487,success,1.1241569000003435,,,
nonlinear_or_hidden_confounding_misspecification,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260917.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.4691785073556372,success,0.204494699999941,,,
nonlinear_or_hidden_confounding_misspecification,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260918.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9670472557916912,success,1.1670874999999796,,,
nonlinear_or_hidden_confounding_misspecification,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260918.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.4742066411384317,success,0.2254143000000112,,,
nonlinear_or_hidden_confounding_misspecification,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260919.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9631074454434106,success,1.1234731999998075,,,
nonlinear_or_hidden_confounding_misspecification,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260919.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.5707651963493476,success,0.1464865000002646,,,
nonlinear_or_hidden_confounding_misspecification,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260920.0,soft_iot,iot-benchmark-0.1.0,coefficient_cosine,0.9334519539857776,success,1.0709382000000005,,,
nonlinear_or_hidden_confounding_misspecification,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,10000,20260920.0,hard_ot,iot-benchmark-0.1.0,coefficient_cosine,0.1617063351267477,success,0.1322454999999536,,,
identifiable_soft_marginal,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260916.0,soft_iot,iot-benchmark-0.1.0,coefficient_sign_accuracy,1.0,success,0.963803000000098,,,
identifiable_soft_marginal,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260916.0,hard_ot,iot-benchmark-0.1.0,coefficient_sign_accuracy,0.8333333333333334,success,0.1392136999998001,,,
identifiable_soft_marginal,B1_known_truth,known_truth_parameter_and_coupling_recovery,synthetic,400,20260917.0,soft_iot,iot-benchmark-0.1.0,coefficient_sign_accuracy,1.0,success,1.132093400000031,,,
