benchmark,dataset,method,seed,runtime_seconds,peak_memory_gb,status,artifact
B3_prospective_composition,GSE239651_expt2,prescient,20260920.0,17.563787300000513,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260916.0,121.35117600000012,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260917.0,116.50757129999964,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260918.0,107.0824107999997,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260919.0,106.08582360000035,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260920.0,110.6642585999998,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260916.0,14.926148600000488,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260917.0,14.69445739999992,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260918.0,13.91017599999941,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260919.0,14.022097099999884,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260920.0,13.102705799999969,,success,
B3_prospective_composition,GSE239651_expt2,source-carry-forward,20260916.0,0.2196296000001893,,success,
B3_prospective_composition,GSE239651_expt2,development-target-transfer,20260916.0,0.1586776000003738,,success,
B3_prospective_composition,GSE239651_expt2,prescient,20260916.0,17.763366000000133,,success,
B3_prospective_composition,GSE239651_expt2,prescient,20260917.0,17.281015699999443,,success,
B3_prospective_composition,GSE239651_expt2,prescient,20260918.0,16.85154969999985,,success,
B3_prospective_composition,GSE239651_expt2,prescient,20260919.0,17.224731799999972,,success,
B3_prospective_composition,GSE239651_expt2,prescient,20260920.0,16.87041489999956,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260916.0,105.98453539999991,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260917.0,103.9811552000001,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260918.0,105.9265863999999,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260919.0,101.50770660000036,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260920.0,104.91881490000014,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260916.0,14.52330400000028,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260917.0,14.84278539999923,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260918.0,13.503484500000011,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260919.0,14.792220300000736,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260920.0,13.586769199999251,,success,
B3_prospective_composition,GSE239651_expt2,source-carry-forward,20260916.0,0.2158336000002236,,success,
B3_prospective_composition,GSE239651_expt2,development-target-transfer,20260916.0,0.1661822000005486,,success,
B3_prospective_composition,GSE239651_expt2,prescient,20260916.0,18.396034000000327,,success,
B3_prospective_composition,GSE239651_expt2,prescient,20260917.0,17.86212599999999,,success,
B3_prospective_composition,GSE239651_expt2,prescient,20260918.0,17.750324900000123,,success,
B3_prospective_composition,GSE239651_expt2,prescient,20260919.0,17.46751789999962,,success,
B3_prospective_composition,GSE239651_expt2,prescient,20260920.0,17.304312700000082,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260916.0,122.23007440000038,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260917.0,133.0048740000002,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260918.0,133.1269975999994,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260919.0,133.16438820000076,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260920.0,134.2977045000007,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260916.0,13.158562699999491,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260917.0,14.319500599999628,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260918.0,13.963670500000262,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260919.0,14.330297299999984,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260920.0,13.118254199999685,,success,
B3_prospective_composition,GSE239651_expt2,source-carry-forward,20260916.0,0.2572759000004225,,success,
B3_prospective_composition,GSE239651_expt2,development-target-transfer,20260916.0,0.1867031000001588,,success,
B3_prospective_composition,GSE239651_expt2,prescient,20260916.0,22.08064430000013,,success,
B3_prospective_composition,GSE239651_expt2,prescient,20260917.0,20.677488299999823,,success,
B3_prospective_composition,GSE239651_expt2,prescient,20260918.0,20.723336900000504,,success,
B3_prospective_composition,GSE239651_expt2,prescient,20260919.0,21.28973709999991,,success,
B3_prospective_composition,GSE239651_expt2,prescient,20260920.0,21.415869599999496,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260916.0,132.31578749999971,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260917.0,130.98438579999856,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260918.0,118.62514700000064,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260919.0,111.87683459999973,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260920.0,112.4667773000001,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260916.0,12.298813100000189,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260917.0,13.309447600000569,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260918.0,10.8384786000006,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260919.0,12.781641300000048,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260920.0,13.663610400000834,,success,
B3_prospective_composition,GSE239651_expt2,source-carry-forward,20260916.0,0.2187656999994942,,success,
B3_prospective_composition,GSE239651_expt2,development-target-transfer,20260916.0,0.1451276000007055,,success,
B3_prospective_composition,GSE239651_expt2,prescient,20260916.0,17.542980799998986,,success,
B3_prospective_composition,GSE239651_expt2,prescient,20260917.0,16.59724190000088,,success,
B3_prospective_composition,GSE239651_expt2,prescient,20260918.0,17.076539499999853,,success,
B3_prospective_composition,GSE239651_expt2,prescient,20260919.0,16.597240299999612,,success,
B3_prospective_composition,GSE239651_expt2,prescient,20260920.0,17.31988039999851,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260916.0,115.93260999999984,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260917.0,112.2782141000007,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260918.0,110.78718130000016,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260919.0,112.84757480000007,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260920.0,113.0381097999998,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260916.0,11.874877599999309,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260917.0,12.621181499998784,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260918.0,12.361971999998786,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260919.0,13.0319528,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260920.0,12.743641600000046,,success,
B3_prospective_composition,GSE239651_expt2,source-carry-forward,20260916.0,0.2187080000003334,,success,
B3_prospective_composition,GSE239651_expt2,development-target-transfer,20260916.0,0.167641399999411,,success,
B3_prospective_composition,GSE239651_expt2,prescient,20260916.0,18.12783660000059,,success,
B3_prospective_composition,GSE239651_expt2,prescient,20260917.0,17.08631940000123,,success,
B3_prospective_composition,GSE239651_expt2,prescient,20260918.0,17.45098550000148,,success,
B3_prospective_composition,GSE239651_expt2,prescient,20260919.0,17.094880399999965,,success,
B3_prospective_composition,GSE239651_expt2,prescient,20260920.0,17.22556960000111,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260916.0,113.43000900000152,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260917.0,114.5526747999993,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260918.0,116.72172610000052,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260919.0,112.28214730000036,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260920.0,112.40618619999988,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260916.0,13.13460490000034,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260917.0,13.319859400000496,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260918.0,13.1839473,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260919.0,12.159537500001534,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260920.0,12.749141899999811,,success,
B3_prospective_composition,GSE239651_expt2,source-carry-forward,20260916.0,0.2183641999999963,,success,
B3_prospective_composition,GSE239651_expt2,development-target-transfer,20260916.0,0.1554246000014245,,success,
B3_prospective_composition,GSE239651_expt2,prescient,20260916.0,17.698182500000257,,success,
B3_prospective_composition,GSE239651_expt2,prescient,20260917.0,16.309630499999912,,success,
B3_prospective_composition,GSE239651_expt2,prescient,20260918.0,16.448863300000085,,success,
B3_prospective_composition,GSE239651_expt2,prescient,20260919.0,16.350034600000072,,success,
B3_prospective_composition,GSE239651_expt2,prescient,20260920.0,16.955900299999485,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260916.0,111.89460319999851,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260917.0,109.15929640000104,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260918.0,109.93124539999916,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260919.0,112.23595419999948,,success,
B3_prospective_composition,GSE239651_expt2,tigon,20260920.0,113.44597980000071,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260916.0,12.829244099999414,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260917.0,11.73789880000004,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260918.0,11.17984780000006,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260919.0,12.00023929999952,,success,
B3_prospective_composition,GSE239651_expt2,mioflow,20260920.0,10.802229799999624,,success,
B3_prospective_composition,GSE140802,source-carry-forward,20260916.0,0.1700598000006721,,success,
B3_prospective_composition,GSE140802,development-target-transfer,20260916.0,0.1493849999988015,,success,
B3_prospective_composition,GSE140802,prescient,20260916.0,4.053417700000864,,success,
B3_prospective_composition,GSE140802,prescient,20260917.0,3.204100699998889,,success,
B3_prospective_composition,GSE140802,prescient,20260918.0,3.3533478999997897,,success,
B3_prospective_composition,GSE140802,prescient,20260919.0,3.1164227000008395,,success,
B3_prospective_composition,GSE140802,prescient,20260920.0,3.0896375000011176,,success,
B3_prospective_composition,GSE140802,tigon,20260916.0,18.7477760999991,,success,
B3_prospective_composition,GSE140802,tigon,20260917.0,18.90845099999933,,success,
B3_prospective_composition,GSE140802,tigon,20260918.0,18.86250409999957,,success,
B3_prospective_composition,GSE140802,tigon,20260919.0,18.556916100000308,,success,
B3_prospective_composition,GSE140802,tigon,20260920.0,19.21572930000002,,success,
B3_prospective_composition,GSE140802,mioflow,20260916.0,11.381618999999771,,success,
B3_prospective_composition,GSE140802,mioflow,20260917.0,10.828887900001064,,success,
B3_prospective_composition,GSE140802,mioflow,20260918.0,9.209258099999715,,success,
B3_prospective_composition,GSE140802,mioflow,20260919.0,8.240687600000456,,success,
B3_prospective_composition,GSE140802,mioflow,20260920.0,9.692493900000043,,success,
B3_prospective_composition,GSE140802,source-carry-forward,20260916.0,0.2426227999985712,,success,
B3_prospective_composition,GSE140802,development-target-transfer,20260916.0,0.1738934000004519,,success,
B3_prospective_composition,GSE140802,prescient,20260916.0,4.5700616000012815,,success,
B3_prospective_composition,GSE140802,prescient,20260917.0,3.3212940000012168,,success,
B3_prospective_composition,GSE140802,prescient,20260918.0,3.447330699998929,,success,
B3_prospective_composition,GSE140802,prescient,20260919.0,3.5357979999989766,,success,
B3_prospective_composition,GSE140802,prescient,20260920.0,3.3114573000002565,,success,
B3_prospective_composition,GSE140802,tigon,20260916.0,18.083980899999005,,success,
B3_prospective_composition,GSE140802,tigon,20260917.0,17.243624500000806,,success,
B3_prospective_composition,GSE140802,tigon,20260918.0,16.70138820000102,,success,
B3_prospective_composition,GSE140802,tigon,20260919.0,16.343827699998656,,success,
B3_prospective_composition,GSE140802,tigon,20260920.0,17.04764460000115,,success,
B3_prospective_composition,GSE140802,mioflow,20260916.0,10.093173400000524,,success,
B3_prospective_composition,GSE140802,mioflow,20260917.0,10.584232999999584,,success,
B3_prospective_composition,GSE140802,mioflow,20260918.0,9.87224210000022,,success,
B3_prospective_composition,GSE140802,mioflow,20260919.0,10.484369800000422,,success,
B3_prospective_composition,GSE140802,mioflow,20260920.0,10.327723500000502,,success,
B3_prospective_composition,GSE140802,source-carry-forward,20260916.0,0.2292116999997233,,success,
B3_prospective_composition,GSE140802,development-target-transfer,20260916.0,0.1878577000006771,,success,
B3_prospective_composition,GSE140802,prescient,20260916.0,4.257299099999727,,success,
B3_prospective_composition,GSE140802,prescient,20260917.0,3.433584399999745,,success,
B3_prospective_composition,GSE140802,prescient,20260918.0,3.293855899999471,,success,
B3_prospective_composition,GSE140802,prescient,20260919.0,3.4075792000003275,,success,
B3_prospective_composition,GSE140802,prescient,20260920.0,3.4460927000000083,,success,
B3_prospective_composition,GSE140802,tigon,20260916.0,18.270538199998555,,success,
B3_prospective_composition,GSE140802,tigon,20260917.0,18.67055160000018,,success,
B3_prospective_composition,GSE140802,tigon,20260918.0,17.15463649999947,,success,
B3_prospective_composition,GSE140802,tigon,20260919.0,18.24013940000077,,success,
B3_prospective_composition,GSE140802,tigon,20260920.0,18.50993170000038,,success,
B3_prospective_composition,GSE140802,mioflow,20260916.0,10.841824400000403,,success,
B3_prospective_composition,GSE140802,mioflow,20260917.0,9.889872700001431,,success,
B3_prospective_composition,GSE140802,mioflow,20260918.0,9.274696800001038,,success,
B3_prospective_composition,GSE140802,mioflow,20260919.0,10.27010639999935,,success,
B3_prospective_composition,GSE140802,mioflow,20260920.0,8.525537100000292,,success,
B3_prospective_composition,GSE140802,source-carry-forward,20260916.0,0.2221160999997664,,success,
B3_prospective_composition,GSE140802,development-target-transfer,20260916.0,0.1606494000006932,,success,
B3_prospective_composition,GSE140802,prescient,20260916.0,3.99507579999954,,success,
B3_prospective_composition,GSE140802,prescient,20260917.0,3.2548543000011705,,success,
B3_prospective_composition,GSE140802,prescient,20260918.0,3.5004533999999694,,success,
B3_prospective_composition,GSE140802,prescient,20260919.0,3.516241100000116,,success,
B3_prospective_composition,GSE140802,prescient,20260920.0,3.2575082999992446,,success,
B3_prospective_composition,GSE140802,tigon,20260916.0,16.593354099999488,,success,
B3_prospective_composition,GSE140802,tigon,20260917.0,17.23571390000143,,success,
B3_prospective_composition,GSE140802,tigon,20260918.0,15.609840099999928,,success,
B3_prospective_composition,GSE140802,tigon,20260919.0,16.929675400000633,,success,
B3_prospective_composition,GSE140802,tigon,20260920.0,16.818953899999542,,success,
B3_prospective_composition,GSE140802,mioflow,20260916.0,12.640654699998777,,success,
B3_prospective_composition,GSE140802,mioflow,20260917.0,10.670966799998496,,success,
B3_prospective_composition,GSE140802,mioflow,20260918.0,12.243431499999131,,success,
B3_prospective_composition,GSE140802,mioflow,20260919.0,11.23134349999964,,success,
B3_prospective_composition,GSE140802,mioflow,20260920.0,9.15854279999985,,success,
B3_prospective_composition,GSE140802,source-carry-forward,20260916.0,0.2186065000005328,,success,
B3_prospective_composition,GSE140802,development-target-transfer,20260916.0,0.1584171000013157,,success,
B3_prospective_composition,GSE140802,prescient,20260916.0,6.082265799999732,,success,
B3_prospective_composition,GSE140802,prescient,20260917.0,4.650442899999689,,success,
B3_prospective_composition,GSE140802,prescient,20260918.0,4.783161699999255,,success,
B3_prospective_composition,GSE140802,prescient,20260919.0,4.6483391999991,,success,
B3_prospective_composition,GSE140802,prescient,20260920.0,4.753589799998736,,success,
B3_prospective_composition,GSE140802,tigon,20260916.0,35.19958609999958,,success,
B3_prospective_composition,GSE140802,tigon,20260917.0,35.73301150000043,,success,
B3_prospective_composition,GSE140802,tigon,20260918.0,34.27448600000025,,success,
B3_prospective_composition,GSE140802,tigon,20260919.0,34.57905799999935,,success,
B3_prospective_composition,GSE140802,tigon,20260920.0,35.60164129999976,,success,
B3_prospective_composition,GSE140802,mioflow,20260916.0,13.377239100000224,,success,
B3_prospective_composition,GSE140802,mioflow,20260917.0,12.320767999999587,,success,
B3_prospective_composition,GSE140802,mioflow,20260918.0,11.287288700001229,,success,
B3_prospective_composition,GSE140802,mioflow,20260919.0,12.021956800001137,,success,
B3_prospective_composition,GSE140802,mioflow,20260920.0,11.787559000000329,,success,
B3_prospective_composition,GSE140802,source-carry-forward,20260916.0,0.2386432999992394,,success,
B3_prospective_composition,GSE140802,development-target-transfer,20260916.0,0.1566253999990294,,success,
B3_prospective_composition,GSE140802,prescient,20260916.0,4.972166300000026,,success,
B3_prospective_composition,GSE140802,prescient,20260917.0,3.842328200000338,,success,
B3_prospective_composition,GSE140802,prescient,20260918.0,4.119202800000494,,success,
B3_prospective_composition,GSE140802,prescient,20260919.0,3.81281620000118,,success,
B3_prospective_composition,GSE140802,prescient,20260920.0,3.738774900000863,,success,
B3_prospective_composition,GSE140802,tigon,20260916.0,28.64675840000018,,success,
B3_prospective_composition,GSE140802,tigon,20260917.0,28.38912030000029,,success,
B3_prospective_composition,GSE140802,tigon,20260918.0,28.875523199998497,,success,
B3_prospective_composition,GSE140802,tigon,20260919.0,28.72528229999989,,success,
B3_prospective_composition,GSE140802,tigon,20260920.0,29.20851380000022,,success,
B3_prospective_composition,GSE140802,mioflow,20260916.0,12.12737290000041,,success,
B3_prospective_composition,GSE140802,mioflow,20260917.0,10.070772400000353,,success,
B3_prospective_composition,GSE140802,mioflow,20260918.0,11.219067100000755,,success,
B3_prospective_composition,GSE140802,mioflow,20260919.0,11.366179100001318,,success,
B3_prospective_composition,GSE140802,mioflow,20260920.0,9.137043200000337,,success,
B3_prospective_composition,GSE140802,source-carry-forward,20260916.0,0.2116293000017322,,success,
B3_prospective_composition,GSE140802,development-target-transfer,20260916.0,0.1445597000001726,,success,
B3_prospective_composition,GSE140802,prescient,20260916.0,5.939865999998801,,success,
B3_prospective_composition,GSE140802,prescient,20260917.0,4.551500900000974,,success,
B3_prospective_composition,GSE140802,prescient,20260918.0,4.758961400000771,,success,
B3_prospective_composition,GSE140802,prescient,20260919.0,4.833847699999751,,success,
B3_prospective_composition,GSE140802,prescient,20260920.0,4.673117500000444,,success,
B3_prospective_composition,GSE140802,tigon,20260916.0,35.041050100000575,,success,
B3_prospective_composition,GSE140802,tigon,20260917.0,35.58157460000075,,success,
B3_prospective_composition,GSE140802,tigon,20260918.0,34.25661670000045,,success,
B3_prospective_composition,GSE140802,tigon,20260919.0,34.176104100000885,,success,
B3_prospective_composition,GSE140802,tigon,20260920.0,35.86829039999975,,success,
B3_prospective_composition,GSE140802,mioflow,20260916.0,13.791628000000856,,success,
B3_prospective_composition,GSE140802,mioflow,20260917.0,12.229715900000883,,success,
B3_prospective_composition,GSE140802,mioflow,20260918.0,11.05017670000052,,success,
B3_prospective_composition,GSE140802,mioflow,20260919.0,13.881138999999166,,success,
B3_prospective_composition,GSE140802,mioflow,20260920.0,11.94272550000096,,success,
B3_prospective_composition,GSE140802,source-carry-forward,20260916.0,0.2309928000013315,,success,
B3_prospective_composition,GSE140802,development-target-transfer,20260916.0,0.1843263000009756,,success,
B3_prospective_composition,GSE140802,prescient,20260916.0,5.552295299999969,,success,
B3_prospective_composition,GSE140802,prescient,20260917.0,4.847299600000042,,success,
B3_prospective_composition,GSE140802,prescient,20260918.0,4.970558700000765,,success,
B3_prospective_composition,GSE140802,prescient,20260919.0,4.4982584999997925,,success,
B3_prospective_composition,GSE140802,prescient,20260920.0,4.594531699998697,,success,
B3_prospective_composition,GSE140802,tigon,20260916.0,33.22356929999842,,success,
B3_prospective_composition,GSE140802,tigon,20260917.0,33.27631409999958,,success,
B3_prospective_composition,GSE140802,tigon,20260918.0,33.15298780000012,,success,
B3_prospective_composition,GSE140802,tigon,20260919.0,33.69306250000045,,success,
B3_prospective_composition,GSE140802,tigon,20260920.0,34.06901469999866,,success,
B3_prospective_composition,GSE140802,mioflow,20260916.0,13.191303499999776,,success,
B3_prospective_composition,GSE140802,mioflow,20260917.0,10.363531999999395,,success,
B3_prospective_composition,GSE140802,mioflow,20260918.0,13.302652300000773,,success,
B3_prospective_composition,GSE140802,mioflow,20260919.0,12.217151799999556,,success,
B3_prospective_composition,GSE140802,mioflow,20260920.0,10.476480999999694,,success,
B3_prospective_composition,GSE140802,source-carry-forward,20260916.0,0.2897888000006787,,success,
B3_prospective_composition,GSE140802,development-target-transfer,20260916.0,0.1819457000001421,,success,
B3_prospective_composition,GSE140802,prescient,20260916.0,5.467017599999963,,success,
B3_prospective_composition,GSE140802,prescient,20260917.0,4.698739200001,,success,
B3_prospective_composition,GSE140802,prescient,20260918.0,4.595043199999054,,success,
B3_prospective_composition,GSE140802,prescient,20260919.0,4.621019300000626,,success,
B3_prospective_composition,GSE140802,prescient,20260920.0,4.688922999999704,,success,
B3_prospective_composition,GSE140802,tigon,20260916.0,35.26367279999977,,success,
B3_prospective_composition,GSE140802,tigon,20260917.0,34.13817350000136,,success,
B3_prospective_composition,GSE140802,tigon,20260918.0,33.405341800000315,,success,
B3_prospective_composition,GSE140802,tigon,20260919.0,33.09283400000095,,success,
B3_prospective_composition,GSE140802,tigon,20260920.0,33.8409458999995,,success,
B3_prospective_composition,GSE140802,mioflow,20260916.0,14.824461000000156,,success,
B3_prospective_composition,GSE140802,mioflow,20260917.0,12.637680699999692,,success,
B3_prospective_composition,GSE140802,mioflow,20260918.0,11.214854900001228,,success,
B3_prospective_composition,GSE140802,mioflow,20260919.0,12.83930209999926,,success,
B3_prospective_composition,GSE140802,mioflow,20260920.0,12.024557300001106,,success,
B3_prospective_composition,GSE140802,source-carry-forward,20260916.0,0.2153218000003107,,success,
B3_prospective_composition,GSE140802,development-target-transfer,20260916.0,0.1918287999997119,,success,
B3_prospective_composition,GSE140802,prescient,20260916.0,5.576064099999712,,success,
B3_prospective_composition,GSE140802,prescient,20260917.0,4.809393899999122,,success,
B3_prospective_composition,GSE140802,prescient,20260918.0,4.4938695000000735,,success,
B3_prospective_composition,GSE140802,prescient,20260919.0,4.501582599999892,,success,
B3_prospective_composition,GSE140802,prescient,20260920.0,4.37952100000075,,success,
B3_prospective_composition,GSE140802,tigon,20260916.0,33.34541990000071,,success,
B3_prospective_composition,GSE140802,tigon,20260917.0,34.24396390000038,,success,
B3_prospective_composition,GSE140802,tigon,20260918.0,34.28840390000005,,success,
B3_prospective_composition,GSE140802,tigon,20260919.0,34.8315333999999,,success,
B3_prospective_composition,GSE140802,tigon,20260920.0,34.792659299999286,,success,
B3_prospective_composition,GSE140802,mioflow,20260916.0,12.764826900000116,,success,
B3_prospective_composition,GSE140802,mioflow,20260917.0,10.196368300001268,,success,
B3_prospective_composition,GSE140802,mioflow,20260918.0,12.860726999999317,,success,
B3_prospective_composition,GSE140802,mioflow,20260919.0,11.956813599999805,,success,
B3_prospective_composition,GSE140802,mioflow,20260920.0,11.306239899999127,,success,
