benchmark,scenario,sample_size,sample_count,seed,method,runtime_seconds,train_cross_entropy,heldout_coupling_relative_frobenius,minimum_curvature,pure_column_minimum_curvature,restart_direction_variance,theta_true,theta_hat,feature_names,coefficient_cosine,coefficient_spearman,coefficient_sign_accuracy,coefficient_top_k_overlap,coefficient_relative_l2
B1_known_truth,hard_marginal_flat_direction,medium,2000,20260918,soft_iot,1.0904113000001416,3.394313342535302,0.0167051991257651,0.3291534254046269,0.3291534254046269,7.618648496683025e-15,"[0.17133983853142926, -0.5636106540140907, 0.5628996675290114, 0.18533066901406545, 0.5479194356830239, -0.03957890641688695]","[0.15493194762047016, -0.5594855652786863, 0.5416261778218742, 0.19750838852029393, 0.5408238274653573, -0.021342633847113286]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9995368749643722,1.0,1.0,1.0,0.0304343567577147
B1_known_truth,hard_marginal_flat_direction,medium,2000,20260918,hard_ot,0.160927299999912,3.3932493304059057,0.0464478470486312,0.0,0.0,0.0793811458598071,"[0.17133983853142926, -0.5636106540140907, 0.5628996675290114, 0.18533066901406545, 0.5479194356830239, -0.03957890641688695]","[0.15673531715383107, -0.5653139704986623, 0.020124924922210206, -0.12437817543942761, -0.08473434548515651, 0.14404322525780922]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.4521441527576409,0.1428571428571428,0.5,1.0,1.0467624823639403
B1_known_truth,hard_marginal_flat_direction,medium,2000,20260919,soft_iot,0.972682700000405,3.4334377244467014,0.0181263318148039,0.1249358936306066,0.1249358936306066,3.5994748127953885e-13,"[0.2733174066157225, -0.15306449610532066, 0.6707224799683543, -0.18165332428556877, 0.4582913275313151, -0.45713383053933715]","[0.27537885165760445, -0.1500745162643784, 0.6645000441342078, -0.12951186135830756, 0.4607621022262637, -0.4737587295082825]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9984738178844944,0.942857142857143,1.0,1.0,0.0552482056813737
B1_known_truth,hard_marginal_flat_direction,medium,2000,20260919,hard_ot,0.1193326000002343,3.4315844112402742,0.0443618739585832,0.0,0.0,0.1422373496909778,"[0.2733174066157225, -0.15306449610532066, 0.6707224799683543, -0.18165332428556877, 0.4582913275313151, -0.45713383053933715]","[0.2763830937402931, -0.15060793855004134, -0.007680277344911418, 0.376805191562182, -0.36252853927194073, 0.1760299654696725]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",-0.3488767786058773,-0.4857142857142857,0.3333333333333333,1.0,1.6424839594990737
B1_known_truth,hard_marginal_flat_direction,medium,2000,20260920,soft_iot,1.0363537000002907,3.372749008301708,0.0205997198178066,0.2849015992012482,0.2849015992012482,1.513421867376697e-13,"[0.14919105649098416, -0.2776885860680373, 0.5996432633597822, -0.4480218013752298, 0.5813412791280295, -0.04876286714447537]","[0.13333084760204397, -0.2561060219242465, 0.5685234619001422, -0.44773495870061364, 0.5766822629191737, -0.04359200808155964]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9995603201034752,0.942857142857143,1.0,1.0,0.0296540012991433
B1_known_truth,hard_marginal_flat_direction,medium,2000,20260920,hard_ot,0.0963798000002498,3.371018486027192,0.0297066091114038,-8.88178419700125e-10,-8.88178419700125e-10,0.1460841871730005,"[0.14919105649098416, -0.2776885860680373, 0.5996432633597822, -0.4480218013752298, 0.5813412791280295, -0.04876286714447537]","[0.13271309619387217, -0.25097791059265806, -0.3216048869030449, -0.5728191900419305, -0.3701127562583559, -0.015812129091601287]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",-0.0758335875606693,0.1428571428571428,0.6666666666666666,1.0,1.4668562216936392
B1_known_truth,hard_marginal_flat_direction,large,10000,20260916,soft_iot,0.9835258000002796,3.2648844538453945,0.0102713758320923,0.2294812202485729,0.2294812202485729,1.3659974755404336e-13,"[0.6251313845525633, -0.3568585574074853, 0.37819975725982546, -0.4847588048698442, 0.247007020679359, -0.20693984270149593]","[0.6173256863010949, -0.3601974692117625, 0.37448817948766266, -0.4697716236932135, 0.24147735879887236, -0.21576614392041032]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9998579564004916,1.0,1.0,1.0,0.016854886502639
B1_known_truth,hard_marginal_flat_direction,large,10000,20260916,hard_ot,0.1285948999998254,3.2646601909380566,0.0132257697783976,-1.7763568394002503e-09,-1.7763568394002503e-09,0.0616026736463164,"[0.6251313845525633, -0.3568585574074853, 0.37819975725982546, -0.4847588048698442, 0.247007020679359, -0.20693984270149593]","[0.6172910461968668, -0.36150972207269033, -0.0420826352220764, 0.5704388952095611, 0.07927515366615956, -0.3172587153565883]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.316375537876772,0.3714285714285715,0.6666666666666666,1.0,1.1692941991844723
B1_known_truth,hard_marginal_flat_direction,large,10000,20260917,soft_iot,1.0423848000000362,3.452254596723594,0.0081133524744136,0.258035866451678,0.258035866451678,1.451860039091756e-13,"[-0.1126034038166039, 0.3837691628919766, 0.056334376666524126, -0.45032665875836625, 0.43404978177637155, -0.6675888168769086]","[-0.10361688715414889, 0.3846079402033036, 0.06663490838842745, -0.44398803384671764, 0.41324782532715476, -0.6655366801231187]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9997504170476496,1.0,1.0,1.0,0.0223420210522836
B1_known_truth,hard_marginal_flat_direction,large,10000,20260917,hard_ot,0.1711081999997077,3.4520260983588664,0.0221702102194982,0.0,0.0,0.1008099981187067,"[-0.1126034038166039, 0.3837691628919766, 0.056334376666524126, -0.45032665875836625, 0.43404978177637155, -0.6675888168769086]","[-0.10479082855276954, 0.3860588683248412, -0.3531099866146396, 0.20049289638378415, -0.20020789620888957, -0.07974238135622326]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.0264409597643551,-0.2571428571428572,0.5,1.0,1.3953917301142678
B1_known_truth,hard_marginal_flat_direction,large,10000,20260918,soft_iot,1.0388536000000386,3.4227285313345206,0.0057823675716678,0.3427808876743654,0.3427808876743654,5.398738512916399e-14,"[0.17133983853142926, -0.5636106540140907, 0.5628996675290114, 0.18533066901406545, 0.5479194356830239, -0.03957890641688695]","[0.16685880160049235, -0.5587570647245687, 0.5479356361056794, 0.1884195105141647, 0.5438756294301363, -0.03614575956885102]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9999396659191608,1.0,1.0,1.0,0.0109849060842004
B1_known_truth,hard_marginal_flat_direction,large,10000,20260918,hard_ot,0.159653299999718,3.4225250457263976,0.0317945331356629,0.0,0.0,0.0798545869259997,"[0.17133983853142926, -0.5636106540140907, 0.5628996675290114, 0.18533066901406545, 0.5479194356830239, -0.03957890641688695]","[0.16611481687079938, -0.5592654610216014, 0.020124924922210206, -0.12437817543942761, -0.08473422215387634, 0.14404322525780922]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.4514524370205405,0.1428571428571428,0.5,1.0,1.0474230883262596
B1_known_truth,hard_marginal_flat_direction,large,10000,20260919,soft_iot,1.0565594999998211,3.346461082324308,0.0059571819291357,0.1206422153288144,0.1206422153288144,1.6498947518012144e-13,"[0.2733174066157225, -0.15306449610532066, 0.6707224799683543, -0.18165332428556877, 0.4582913275313151, -0.45713383053933715]","[0.2629257628708998, -0.15596050303323633, 0.6663350907003811, -0.17982923873402185, 0.45028466560899655, -0.4682171433277896]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9998448976822863,1.0,1.0,1.0,0.0176126271585777
B1_known_truth,hard_marginal_flat_direction,large,10000,20260919,hard_ot,0.1007915999998658,3.3461603885707283,0.0201150755156233,0.0,0.0,0.144255192016548,"[0.2733174066157225, -0.15306449610532066, 0.6707224799683543, -0.18165332428556877, 0.4582913275313151, -0.45713383053933715]","[0.2633930378093165, -0.15377548960528903, -0.11638139395860612, -0.28495911405122504, -0.28639180000587044, -0.37350456737537296]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.1699418969750258,0.5428571428571429,0.6666666666666666,1.0,1.288454968576686
B1_known_truth,hard_marginal_flat_direction,large,10000,20260920,soft_iot,0.9896129000003384,3.2978334574482764,0.0112907843262237,0.2737713726830293,0.2952847126813651,1.0357353217041693e-13,"[0.14919105649098416, -0.2776885860680373, 0.5996432633597822, -0.4480218013752298, 0.5813412791280295, -0.04876286714447537]","[0.14472467993247695, -0.28939476439683287, 0.6095959954705769, -0.44990635043272387, 0.5852031571558272, -0.062358025630293606]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.999849790398248,1.0,1.0,1.0,0.0173326052139914
B1_known_truth,hard_marginal_flat_direction,large,10000,20260920,hard_ot,0.1319333000001279,3.297590049866044,0.0167491157153561,0.0,0.0,0.1367698752419833,"[0.14919105649098416, -0.2776885860680373, 0.5996432633597822, -0.4480218013752298, 0.5813412791280295, -0.04876286714447537]","[0.1457206426820658, -0.28882222209001646, 0.035304124588299075, -0.06927560407957051, 0.29970079044679654, -0.4143298139808093]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.5713784211796334,0.6,1.0,1.0,0.925874266647871
B1_known_truth,equivalent_fit_multiple_parameters,small,400,20260916,soft_iot,1.07515420000027,3.289176038893467,0.0427323550456116,0.1199783619121319,0.1199783619121319,1.3898888218933465e-13,"[0.0, 0.0, 0.5448282032920259, -0.6983353733508127, 0.35583415561210074, -0.298114053550629]","[-0.06531822690532789, -0.011296524272016505, 0.5884245192362177, -0.6439192636587403, 0.4188940782237628, -0.3271198994486339]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9933973250804814,0.9856107606091624,1.0,1.0,0.1149145327582074
B1_known_truth,equivalent_fit_multiple_parameters,small,400,20260916,hard_ot,0.0828166999999666,3.282167227667137,0.0875453932936106,0.0,0.0,0.2061074051763044,"[0.0, 0.0, 0.5448282032920259, -0.6983353733508127, 0.35583415561210074, -0.298114053550629]","[-0.07254641068407044, -0.00571550998984847, -0.065411608469329, 0.0999763182142289, 0.20661396064137755, -0.03369802832621527]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",-0.086935827326141,-0.1739313106957345,0.5,0.75,1.474405525848395
B1_known_truth,equivalent_fit_multiple_parameters,small,400,20260917,soft_iot,0.9713815000000068,3.517983590236012,0.0214033771293042,0.2637516596237788,0.2637516596237788,1.670706390901926e-13,"[0.0, 0.0, 0.061464318394360916, -0.4913344705887337, 0.4735753826483559, -0.7283810352590661]","[0.021815263306423492, -0.017000000903860946, 0.008705040351727986, -0.48000085994802116, 0.5390017095649442, -0.7184590707869566]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9962197522673718,0.8986451052612952,1.0,0.75,0.0869511096263669
B1_known_truth,equivalent_fit_multiple_parameters,small,400,20260917,hard_ot,0.1086900999998761,3.510180607678836,0.0605575656889887,0.0,0.0,0.2026443328940148,"[0.0, 0.0, 0.061464318394360916, -0.4913344705887337, 0.4735753826483559, -0.7283810352590661]","[0.03642201840392152, -0.018119148736635685, -0.27998708585027565, -0.09576201123143586, -0.0008661903105606217, -0.21165121984971227]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.5015138814101904,0.2608969660436018,0.5,0.75,0.9984849709332732
B1_known_truth,equivalent_fit_multiple_parameters,small,400,20260918,soft_iot,0.8395845000000008,3.541298648838842,0.0434081974442864,0.3244111845823738,0.3244111845823738,2.4826804479267067e-14,"[0.0, 0.0, 0.696593086749786, 0.22934826620990512, 0.6780549234788226, -0.04897923054768769]","[0.00960623718319531, 0.03288989791536158, 0.7344945492149998, 0.19848369389441436, 0.7155030753777326, 0.007741758428829833]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9970543774757166,0.9856107606091624,0.75,0.75,0.0767544464416686
B1_known_truth,equivalent_fit_multiple_parameters,small,400,20260918,hard_ot,0.0948812999999972,3.533766538910448,0.1311706133258216,0.0,0.0,0.1939920563809734,"[0.0, 0.0, 0.696593086749786, 0.22934826620990512, 0.6780549234788226, -0.04897923054768769]","[0.0130756786157534, 0.030856949321146004, 0.21647395443439416, 0.051398215239177404, 0.4269630704726422, -0.11386057784758188]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9229497464064876,0.9276336570439176,1.0,1.0,0.3925563745336779
B1_known_truth,equivalent_fit_multiple_parameters,small,400,20260919,soft_iot,1.1241503999999622,3.3574769527632937,0.0364069158179338,0.1272069249935725,0.1272069249935725,1.0844987060222321e-13,"[0.0, 0.0, 0.7062706642137735, -0.1912809214414013, 0.48258069464769615, -0.48136185050013114]","[0.00852077583854838, -0.014573761523022838, 0.6756413338545945, -0.2532640907261886, 0.5531222736518194, -0.3659527895889818]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9882838544868005,0.9856107606091624,1.0,1.0,0.1530760955420517
B1_known_truth,equivalent_fit_multiple_parameters,small,400,20260919,hard_ot,0.1172025000000758,3.353384806101372,0.0705487777894709,0.0,0.0,0.1846038746057955,"[0.0, 0.0, 0.7062706642137735, -0.1912809214414013, 0.48258069464769615, -0.48136185050013114]","[0.020068018124116665, 0.0036195053917523414, 0.4429704513842849, -0.09087283883377337, 0.029348015489314167, -0.22191282875982402]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.8935480796886097,0.9856107606091624,1.0,1.0,0.4614150416087242
B1_known_truth,equivalent_fit_multiple_parameters,small,400,20260920,soft_iot,1.0202758999998878,3.3477821394988467,0.0296928592835332,0.2805246790416049,0.2829631009504396,2.123970478964794e-13,"[0.0, 0.0, 0.631858008761576, -0.472090959068904, 0.6125727836624614, -0.05138256363088156]","[0.0039341746110169535, 0.004473227031387116, 0.5526677548464407, -0.4832093241544565, 0.6501130492308435, -0.0574689341469633]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9961502116092884,0.9276336570439176,1.0,1.0,0.087747232329136
B1_known_truth,equivalent_fit_multiple_parameters,small,400,20260920,hard_ot,0.1098799000001236,3.3416178214028776,0.1192635665109429,0.0,0.0,0.2056493387178563,"[0.0, 0.0, 0.631858008761576, -0.472090959068904, 0.6125727836624614, -0.05138256363088156]","[0.0017833646907462668, 0.001428535102155922, 0.03530431431512139, -0.06927541435274806, 0.29970079044679654, -0.4143296242539869]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.5024514328571291,0.8696565534786727,1.0,1.0,0.9975455549927242
B1_known_truth,equivalent_fit_multiple_parameters,medium,2000,20260916,soft_iot,1.0049973999998656,3.3858370676959475,0.0163441461380098,0.1437502330503548,0.1437502330503548,2.3914126694025045e-13,"[0.0, 0.0, 0.5448282032920259, -0.6983353733508127, 0.35583415561210074, -0.298114053550629]","[0.021173388499428857, 0.018264555888628034, 0.5298754504835204, -0.7039968543819074, 0.3674811332909691, -0.27578893971382457]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9991766712991011,0.9856107606091624,1.0,1.0,0.0405790266245688
B1_known_truth,equivalent_fit_multiple_parameters,medium,2000,20260916,hard_ot,0.1029505999999855,3.384716371424042,0.0319856428657565,0.0,0.0,0.2116761136109295,"[0.0, 0.0, 0.5448282032920259, -0.6983353733508127, 0.35583415561210074, -0.298114053550629]","[0.023604774866282322, 0.013803139411258821, 0.012388241199216398, -0.29654643530419106, 0.16125812043996174, 0.24305857315195883]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.4765973327281566,0.0579771035652448,0.75,0.75,1.02313505195731
B1_known_truth,equivalent_fit_multiple_parameters,medium,2000,20260917,soft_iot,1.0348675000000185,3.5027987117997084,0.0348825800328826,0.2399015306409069,0.2399015306409069,1.850604689345744e-12,"[0.0, 0.0, 0.061464318394360916, -0.4913344705887337, 0.4735753826483559, -0.7283810352590661]","[-0.0003693964079826528, -0.016060384460650973, 0.10376917325624531, -0.5155582689383746, 0.45170279373433764, -0.6814098538939388]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9976616705972364,0.9856107606091624,1.0,1.0,0.0683861009674287
B1_known_truth,equivalent_fit_multiple_parameters,medium,2000,20260917,hard_ot,0.1132460000003448,3.50172709262898,0.0424517505675177,0.0,0.0,0.2045185254456162,"[0.0, 0.0, 0.061464318394360916, -0.4913344705887337, 0.4735753826483559, -0.7283810352590661]","[-0.00023995106992715388, -0.015312489429624867, -0.0014701547409204931, -0.10504229050092354, 0.30470202056334683, 0.2302715098772711]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.0708728143413903,0.3188740696088466,0.5,0.75,1.363178040945943
B1_known_truth,equivalent_fit_multiple_parameters,medium,2000,20260918,soft_iot,0.920255100000304,3.478930231665829,0.0271331947292079,0.324619757741118,0.324619757741118,5.3878038306976196e-14,"[0.0, 0.0, 0.696593086749786, 0.22934826620990512, 0.6780549234788226, -0.04897923054768769]","[0.0025446912895456223, 0.0033163979754194084, 0.6334151233555494, 0.2787524208755802, 0.6318430934056884, -0.06585087929956993]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9972327813034714,0.9856107606091624,1.0,1.0,0.0743937994261468
B1_known_truth,equivalent_fit_multiple_parameters,medium,2000,20260918,hard_ot,0.0879520999997112,3.47775441294458,0.0482162871811523,0.0,0.0,0.1952584819233156,"[0.0, 0.0, 0.696593086749786, 0.22934826620990512, 0.6780549234788226, -0.04897923054768769]","[0.005577098952064912, 0.0053360226132054935, 0.020124877764159815, -0.12437822259747804, -0.08473426931192676, 0.14404317809975878]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",-0.3772857049065223,-0.3478626213914691,0.25,1.0,1.659690154761739
B1_known_truth,equivalent_fit_multiple_parameters,medium,2000,20260919,soft_iot,1.1910577000003286,3.400108823407449,0.0119854824622326,0.1059039700379571,0.1059039700379571,1.568481989198529e-13,"[0.0, 0.0, 0.7062706642137735, -0.1912809214414013, 0.48258069464769615, -0.48136185050013114]","[0.01317461474018686, -0.007505575183976913, 0.7028505233651772, -0.1548804334920278, 0.507207165095147, -0.5047389189721646]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9987712549925823,0.9856107606091624,1.0,1.0,0.0495730775203157
B1_known_truth,equivalent_fit_multiple_parameters,medium,2000,20260919,hard_ot,0.122143799999776,3.3988219704599545,0.0410544587745597,0.0,0.0,0.184731685252915,"[0.0, 0.0, 0.7062706642137735, -0.1912809214414013, 0.48258069464769615, -0.48136185050013114]","[0.010459745890560725, -0.008889287658255399, -0.11638139395860612, -0.28495911405122504, -0.2863919508432864, -0.3735047182127889]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.0246986205077229,0.3478626213914691,0.5,1.0,1.3966398100385633
B1_known_truth,equivalent_fit_multiple_parameters,medium,2000,20260920,soft_iot,0.9830117999999856,3.3081251383727426,0.0150904462852003,0.2641526317681553,0.2641526317681553,2.468956335972468e-13,"[0.0, 0.0, 0.631858008761576, -0.472090959068904, 0.6125727836624614, -0.05138256363088156]","[-0.008434098504934876, -0.006071730728054943, 0.6479351632104215, -0.46048601277685847, 0.5744470622900445, -0.026335066381428893]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.998865194550723,0.9856107606091624,1.0,1.0,0.0476404334421317
B1_known_truth,equivalent_fit_multiple_parameters,medium,2000,20260920,hard_ot,0.0942646000003151,3.306591794206544,0.0355185889801211,0.0,0.0,0.2054239093660288,"[0.0, 0.0, 0.631858008761576, -0.472090959068904, 0.6125727836624614, -0.05138256363088156]","[-0.006211930390193714, -0.011112708566375407, 0.039554167888575784, 0.11982402255367508, -0.08488412059719008, 0.13566904865042523]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",-0.4434178673618426,-0.5797710356524484,0.25,1.0,1.699069078855738
B1_known_truth,equivalent_fit_multiple_parameters,large,10000,20260916,soft_iot,0.9429312000002028,3.3520979300246765,0.0111491684792322,0.1565104570389053,0.1565104570389053,9.279494683521136e-14,"[0.0, 0.0, 0.5448282032920259, -0.6983353733508127, 0.35583415561210074, -0.298114053550629]","[-0.009731895358389062, -0.0038924034668987415, 0.5609470787034615, -0.6874743488845244, 0.3540846980036062, -0.2911883896441833]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9997310842464964,0.9856107606091624,1.0,1.0,0.0231911946006842
B1_known_truth,equivalent_fit_multiple_parameters,large,10000,20260916,hard_ot,0.0865029000001413,3.351703800318396,0.0169125921828075,-1.332267629550187e-09,-1.332267629550187e-09,0.2125319125819989,"[0.0, 0.0, 0.5448282032920259, -0.6983353733508127, 0.35583415561210074, -0.298114053550629]","[-0.008414982261053874, -0.00274123100129555, 0.012388241199216398, -0.29654643530419106, 0.16125812043996174, 0.24305869342469424]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.4775169754532443,0.3478626213914691,0.75,1.0,1.0222358089469925
B1_known_truth,equivalent_fit_multiple_parameters,large,10000,20260917,soft_iot,0.9786874000001262,3.541582701414447,0.0083046641255133,0.2716886933207263,0.2716886933207263,4.0731760328249174e-14,"[0.0, 0.0, 0.061464318394360916, -0.4913344705887337, 0.4735753826483559, -0.7283810352590661]","[-0.0020724634819121344, 0.004038694117613622, 0.054097984140868555, -0.4813899213761305, 0.46998671739542514, -0.7257408721552403]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9999423232429754,0.9856107606091624,1.0,1.0,0.0107402753246586
B1_known_truth,equivalent_fit_multiple_parameters,large,10000,20260917,hard_ot,0.1116302999998879,3.541261081583991,0.0147721964442347,0.0,0.0,0.2047884180450052,"[0.0, 0.0, 0.061464318394360916, -0.4913344705887337, 0.4735753826483559, -0.7283810352590661]","[-0.0032139981141367678, 0.004675231196246296, -0.0014700194009043173, -0.10504224676356944, 0.30470215590336314, 0.2302715536146252]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.0709185158105209,0.3188740696088466,0.5,0.75,1.3631445148548844
B1_known_truth,equivalent_fit_multiple_parameters,large,10000,20260918,soft_iot,0.8395958000000974,3.524085203302689,0.0047919530726179,0.3175619514017569,0.3175619514017569,9.729260281579984e-14,"[0.0, 0.0, 0.696593086749786, 0.22934826620990512, 0.6780549234788226, -0.04897923054768769]","[0.0006966548033907482, -0.0006292917854792801, 0.6994891098851479, 0.21867831234593918, 0.67964349358095, -0.056658248468289936]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9999084203638527,0.9856107606091624,1.0,1.0,0.0135336348515346
B1_known_truth,equivalent_fit_multiple_parameters,large,10000,20260918,hard_ot,0.0872058999998444,3.523824812721104,0.0215679664373367,-8.88178419700125e-10,-8.88178419700125e-10,0.1953284558688947,"[0.0, 0.0, 0.696593086749786, 0.22934826620990512, 0.6780549234788226, -0.04897923054768769]","[0.0006368161779617028, -0.0010579430438873696, -0.44747573006670327, 0.10264144497806349, -0.29427953213556063, 0.37270682856998366]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",-0.7660071869150487,-0.8116794499134279,0.25,1.0,1.8793654178552128
B1_known_truth,equivalent_fit_multiple_parameters,large,10000,20260919,soft_iot,1.0072248999999829,3.328741609882519,0.0099398650088525,0.1005256939912158,0.1005256939912158,2.220326488191084e-13,"[0.0, 0.0, 0.7062706642137735, -0.1912809214414013, 0.48258069464769615, -0.48136185050013114]","[0.0077903130179160646, 0.008071839802345148, 0.7016204277298013, -0.1671890708173629, 0.48273296082719713, -0.5098372588936031]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9992575602603914,0.9856107606091624,1.0,1.0,0.0385341339492331
B1_known_truth,equivalent_fit_multiple_parameters,large,10000,20260919,hard_ot,0.1041626000001088,3.3285588807848896,0.0208767249517476,0.0,0.0,0.1847363409882331,"[0.0, 0.0, 0.7062706642137735, -0.1912809214414013, 0.48258069464769615, -0.48136185050013114]","[0.00918658238706656, 0.009786739956497481, -0.007680255119950948, 0.37680532680095835, -0.36252864905498583, 0.17603021171088]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",-0.6109088938530205,-0.8696565534786727,0.0,0.75,1.7949422797700323
B1_known_truth,equivalent_fit_multiple_parameters,large,10000,20260920,soft_iot,1.184292199999618,3.229946265778969,0.0062984941245662,0.2393264955102836,0.2568372825528797,1.5358519320555148e-13,"[0.0, 0.0, 0.631858008761576, -0.472090959068904, 0.6125727836624614, -0.05138256363088156]","[-0.006173648077784745, 0.008041645709880628, 0.6146936756238351, -0.47813739071091454, 0.6290562835381274, -0.06323467513764382]","[""interaction_random"", ""interaction_bilinear"", ""pure_column_0"", ""pure_column_1"", ""pure_column_2"", ""pure_column_3""]",0.9995831487565456,0.9276336570439176,1.0,1.0,0.0288739066790224
